LabelName,DisplayName,wikidata,aat,iconclass
/m/02805sk,Holden vk commodore,,,
/m/02807f0,Triumph dolomite (1934),,,
/m/02809c9,Jewel orchid,,,
/m/0280_d0,Isuzu tf,,,
/m/0280dvc,Centella,https://www.wikidata.org/entity/Q7164507,,
/m/0280dy3,Overhead press,https://www.wikidata.org/entity/Q3268839,,
/m/0280f3_,Marine architecture,https://www.wikidata.org/entity/Q6764273,,
/m/0280fsz,Ma'amoul,https://www.wikidata.org/entity/Q725125,,
/m/0280j_t,Canard,https://www.wikidata.org/entity/Q413556,,
/m/0280mwz,Escopetarra,https://www.wikidata.org/entity/Q161266,,
/m/0280n4x,Caldo de pollo,https://www.wikidata.org/entity/Q5019109,,
/m/0280nh,Fell,https://www.wikidata.org/entity/Q5421955,,
/m/0280yrc,Tuxedo,,,
/m/028100n,Stuffed clam,https://www.wikidata.org/entity/Q7628546,,
/m/028190g,Sno balls,https://www.wikidata.org/entity/Q17119266,,
/m/0281_nk,Alfa romeo 8c competizione,,,
/m/0281mc3,Loukaniko,https://www.wikidata.org/entity/Q3077413,,
/m/0281mfj,Surfboard shaper,https://www.wikidata.org/entity/Q3481465,,
/m/0281wpp,Panoz esperante gtr-1,,,
/m/0281y20,Hotel manager,https://www.wikidata.org/entity/Q1631120,,
/m/02822,Drama,https://www.wikidata.org/entity/Q25372,http://vocab.getty.edu/page/aat/300417554,
/m/02823g9,Alfa romeo giulietta (1977),,,
/m/0282d_y,Drever,https://www.wikidata.org/entity/Q37775,,
/m/0282jy3,Tatra 87,,,
/m/0282k2z,Tamagoyaki,https://www.wikidata.org/entity/Q747302,,
/m/0282vfm,Bargirl,https://www.wikidata.org/entity/Q548295,,
/m/0283247,Track racing,https://www.wikidata.org/entity/Q801808,,
/m/0283_qx,Zingers,https://www.wikidata.org/entity/Q8072396,,
/m/0283dt1,Human mouth,,,
/m/0283jr8,Orange bitters,https://www.wikidata.org/entity/Q654895,,
/m/0283qft,Mafaldine,https://www.wikidata.org/entity/Q20039,,
/m/0283szz,Flxible new look bus,,,
/m/0283wlh,Zil-4104,,,
/m/028407s,Isotria medeoloides,https://www.wikidata.org/entity/Q6086561,,
/m/0284d,Dairy Product,https://www.wikidata.org/entity/Q185217,,http://www.iconclass.org/rkd/41C641/
/m/0284d_b,Nasi campur,https://www.wikidata.org/entity/Q3273951,,
/m/0284q9j,Aojiru,https://www.wikidata.org/entity/Q4778645,,
/m/0284w,Desert,https://www.wikidata.org/entity/Q8514,http://vocab.getty.edu/page/aat/300008916,
/m/02850ws,Bib,https://www.wikidata.org/entity/Q407378,,
/m/0285cqx,Milk punch,https://www.wikidata.org/entity/Q6858052,,
/m/0285q1n,Sugar house,https://www.wikidata.org/entity/Q2627074,http://vocab.getty.edu/page/aat/300004958,
/m/0285t83,German spaniel,https://www.wikidata.org/entity/Q37824,,
/m/0285v,Dollar,https://www.wikidata.org/entity/Q14083,,
/m/0285xf6,Wine cocktail,https://www.wikidata.org/entity/Q2894814,,
/m/0285xz,Loblolly pine,https://www.wikidata.org/entity/Q368248,http://vocab.getty.edu/page/aat/300343772,
/m/02866k,Antonov an-124 ruslan,https://www.wikidata.org/entity/Q193487,,
/m/02866vf,Laboratory oven,https://www.wikidata.org/entity/Q3592643,,
/m/02866xh,Tarpan honker,,,
/m/0286819,Formosan mountain dog,https://www.wikidata.org/entity/Q29212,,
/m/02868b7,Tellinidae,,,
/m/0286h_,Bow tie,https://www.wikidata.org/entity/Q14125,http://vocab.getty.edu/page/aat/300210057,
/m/0286knq,Fizz,https://www.wikidata.org/entity/Q2797526,,
/m/0286mg3,Varzesh-e Bastani,https://www.wikidata.org/entity/Q1760586,,
/m/0286p7w,Huangshan maofeng,https://www.wikidata.org/entity/Q1069679,,
/m/0286pf0,Maojian tea,https://www.wikidata.org/entity/Q10888066,,
/m/0286z0,Soldier beetle,https://www.wikidata.org/entity/Q514243,,
/m/02879bl,Classic cocktail,,,
/m/0287vkj,Changua,https://www.wikidata.org/entity/Q2878791,,
/m/02880hp,Toyota celica gt-four,,,
/m/02886sv,Daihatsu mira gino,,,
/m/0288cd,Hatchet,https://www.wikidata.org/entity/Q672890,http://vocab.getty.edu/page/aat/300023767,
/m/0288d4,Splitting maul,https://www.wikidata.org/entity/Q1531992,,
/m/0288pgr,Lotus 22,,,
/m/0288v73,Snack cake,https://www.wikidata.org/entity/Q7546879,,
/m/0288wq,Halictidae,https://www.wikidata.org/entity/Q7654187,,
/m/0289fq9,Pastitsada,https://www.wikidata.org/entity/Q7143016,,
/m/0289j0,Straight pool,https://www.wikidata.org/entity/Q7468888,,
/m/0289vbh,Yatai,https://www.wikidata.org/entity/Q8050151,,
/m/028_p3,Crush,https://www.wikidata.org/entity/Q296648,,
/m/028b8g7,Mumbo sauce,https://www.wikidata.org/entity/Q6935368,,
/m/028b8w,Bactrian camel,https://www.wikidata.org/entity/Q132922,http://vocab.getty.edu/page/aat/300343842,
/m/028bd4w,Honda remix,,,
/m/028bkth,Toothache plant,https://www.wikidata.org/entity/Q2097498,,
/m/028bn4g,Hex key,https://www.wikidata.org/entity/Q16953,http://vocab.getty.edu/page/aat/300023373,
/m/028c1jf,Belay device,https://www.wikidata.org/entity/Q637982,,
/m/028c4_,Hot rod,https://www.wikidata.org/entity/Q1630727,http://vocab.getty.edu/page/aat/300227926,
/m/028c9c,Taiyaki,https://www.wikidata.org/entity/Q181195,,
/m/028c_8,Catcher,https://www.wikidata.org/entity/Q1050571,,
/m/028cdk,Toyota supra,,,
/m/028cj8,Decapoda,https://www.wikidata.org/entity/Q4610,http://vocab.getty.edu/page/aat/300310711,
/m/028dpp,One-pocket,https://www.wikidata.org/entity/Q846723,,
/m/028f4,Digitalis,https://www.wikidata.org/entity/Q156533,,
/m/028fk3,Black throated Green Warbler,https://www.wikidata.org/entity/Q27075940,,
/m/028ght,Applause,https://www.wikidata.org/entity/Q814696,,
/m/028gzq,Black-eyed pea,,,
/m/028h9_,Genmaicha,https://www.wikidata.org/entity/Q519365,,
/m/028hfb,Patient,https://www.wikidata.org/entity/Q181600,,
/m/028hh,Disaster,https://www.wikidata.org/entity/Q3839081,http://vocab.getty.edu/page/aat/300182939,
/m/028j_4,Currant,https://www.wikidata.org/entity/Q5194964,,
/m/028jd8,Electric ray,https://www.wikidata.org/entity/Q41317,,
/m/028jgv,Buckeye,https://www.wikidata.org/entity/Q2993394,,
/m/028jh,Dipsacales,https://www.wikidata.org/entity/Q21774,http://vocab.getty.edu/page/aat/300375568,
/m/028jhw,Pickert,https://www.wikidata.org/entity/Q316244,,
/m/028jm0,Nintendo ds,https://www.wikidata.org/entity/Q170323,,
/m/028k2f,Elm family,https://www.wikidata.org/entity/Q156311,http://vocab.getty.edu/page/aat/300374850,
/m/028l9j,Ale-8-one,https://www.wikidata.org/entity/Q4714042,,
/m/028l_x,Fire marshal,,,
/m/028lgz,Brown rice,https://www.wikidata.org/entity/Q1066624,,
/m/028lhq,Dormouse,https://www.wikidata.org/entity/Q108235,,
/m/028ltj,Raised beach,https://www.wikidata.org/entity/Q17155155,,
/m/028mq,Drinking game,https://www.wikidata.org/entity/Q1140722,,
/m/028mt0,Manitoba maple,https://www.wikidata.org/entity/Q161166,http://vocab.getty.edu/page/aat/300375038,
/m/028mzr,Hair coloring,https://www.wikidata.org/entity/Q3991639,,
/m/028n72,Spring peeper,https://www.wikidata.org/entity/Q135015,,
/m/028nw8,Right whale dolphins,https://www.wikidata.org/entity/Q667436,,
/m/028ph1,Pierogi,https://www.wikidata.org/entity/Q697800,,
/m/028pv8,Spider wasps,https://www.wikidata.org/entity/Q252859,,
/m/028qp,Dye,https://www.wikidata.org/entity/Q189720,http://vocab.getty.edu/page/aat/300013029,
/m/028qtn,Douglas a-4 skyhawk,https://www.wikidata.org/entity/Q334759,,
/m/028r0c,Herbalism,https://www.wikidata.org/entity/Q861699,,
/m/028sn_,Glycera,https://www.wikidata.org/entity/Q4927909,,
/m/028v_v,Boeing e-4,https://www.wikidata.org/entity/Q499179,,
/m/028vyk,Common snapping turtle,https://www.wikidata.org/entity/Q289435,,
/m/028wlm,Rove Beetle,https://www.wikidata.org/entity/Q467400,,
/m/028x2l,Butomus,https://www.wikidata.org/entity/Q13409713,,
/m/028x7h,Rugby shirt,https://www.wikidata.org/entity/Q6120233,,
/m/028y5g,Saarloos wolfdog,https://www.wikidata.org/entity/Q39306,,
/m/028ygt,Punch (Drink),https://www.wikidata.org/entity/Q225498,,
/m/028ylt,Mint julep,https://www.wikidata.org/entity/Q616477,,
/m/028z41,Canada Warbler,https://www.wikidata.org/entity/Q27076004,,
/m/0290t8,Dog agility,https://www.wikidata.org/entity/Q393808,,
/m/02916,Disc golf,https://www.wikidata.org/entity/Q876737,,
/m/0291z5,Osmeriformes,https://www.wikidata.org/entity/Q568755,,
/m/02920x,Seesaw,https://www.wikidata.org/entity/Q19793,http://vocab.getty.edu/page/aat/300211229,http://www.iconclass.org/rkd/43B613/
/m/0292vy,Skimboarding,https://www.wikidata.org/entity/Q1050059,,
/m/029470,Vihuela,https://www.wikidata.org/entity/Q751884,http://vocab.getty.edu/page/aat/300201958,
/m/0294h7,Semolina,https://www.wikidata.org/entity/Q381350,,
/m/0294jb,Blond,https://www.wikidata.org/entity/Q202466,,
/m/0295_c,Pointe shoe,https://www.wikidata.org/entity/Q908570,http://vocab.getty.edu/page/aat/300046081,
/m/0295w7,Heliconia,https://www.wikidata.org/entity/Q624242,,
/m/0295xg,Peruvian lily,https://www.wikidata.org/entity/Q1580322,,
/m/0296c5,Obedience training,,,
/m/0296cl,Noodling,https://www.wikidata.org/entity/Q1434042,,
/m/0296jp,Caffè macchiato,https://www.wikidata.org/entity/Q731543,,
/m/029756,Goat cheese,https://www.wikidata.org/entity/Q198815,,
/m/0297jm,Sweet gum,,,
/m/0297sy,Ivy,https://www.wikidata.org/entity/Q26771,,http://www.iconclass.org/rkd/25G4(IVY)/
/m/0297yz,Flyball,https://www.wikidata.org/entity/Q917579,,
/m/0298qf,Air-raid shelter,https://www.wikidata.org/entity/Q389959,http://vocab.getty.edu/page/aat/300007689,
/m/02999y,Boeing 377,https://www.wikidata.org/entity/Q652964,,
/m/0299pv,Conformation show,https://www.wikidata.org/entity/Q627933,,
/m/029_sk,New Zealand yam,https://www.wikidata.org/entity/Q422684,,
/m/029b3,Dice,https://www.wikidata.org/entity/Q45089,http://vocab.getty.edu/page/aat/300211084,
/m/029b_,Digital synthesizer,https://www.wikidata.org/entity/Q5276177,,
/m/029bcs,Australian cattle dog,https://www.wikidata.org/entity/Q37595,,
/m/029bkp,Bandleader,https://www.wikidata.org/entity/Q806349,,
/m/029bm2,Computer desk,https://www.wikidata.org/entity/Q363931,,
/m/029bxz,Oven,,,
/m/029d4,Diode,https://www.wikidata.org/entity/Q11656,http://vocab.getty.edu/page/aat/300310085,
/m/029djm,Prunus spinosa,https://www.wikidata.org/entity/Q129018,,
/m/029f84,Gusle,https://www.wikidata.org/entity/Q669370,http://vocab.getty.edu/page/aat/300216073,
/m/029fcx,Prostrate Juniper,https://www.wikidata.org/entity/Q26325,,
/m/029fdp,Red juniper,https://www.wikidata.org/entity/Q157522,http://vocab.getty.edu/page/aat/300343646,
/m/029g5,Dominoes,https://www.wikidata.org/entity/Q32907,http://vocab.getty.edu/page/aat/300211090,http://www.iconclass.org/rkd/43C54/
/m/029g_9y,Ice hockey position,,,
/m/029gy3,Snickers,https://www.wikidata.org/entity/Q714179,,
/m/029hkq,Herding,https://www.wikidata.org/entity/Q1484503,,
/m/029hpc,Macaroni and cheese,https://www.wikidata.org/entity/Q378341,,
/m/029hvt,Huevos motuleños,https://www.wikidata.org/entity/Q5929345,,
/m/029j_,Dvd,https://www.wikidata.org/entity/Q5294,http://vocab.getty.edu/page/aat/300264677,
/m/029jjb,Masked lapwing,https://www.wikidata.org/entity/Q839366,,
/m/029l41,Black tailed jackrabbit,https://www.wikidata.org/entity/Q640645,,
/m/029lqp,Yellow breasted Chat,https://www.wikidata.org/entity/Q787047,,
/m/029m8,Demon,https://www.wikidata.org/entity/Q177413,http://vocab.getty.edu/page/aat/300379730,
/m/029nsd,Subaru baja,,,
/m/029nsr,Wacholder,https://www.wikidata.org/entity/Q428927,,
/m/029r0v,Queen's lady's-slipper,,,
/m/029r6z,Casuariiformes,,,
/m/029t3_,Butterflyfish,https://www.wikidata.org/entity/Q271004,,
/m/029t6m,Liverwurst,https://www.wikidata.org/entity/Q1570466,,
/m/029t7g,Jägermeister,https://www.wikidata.org/entity/Q661871,,
/m/029tx,Dinosaur,https://www.wikidata.org/entity/Q430,http://vocab.getty.edu/page/aat/300250126,
/m/029vvt,M113 armored personnel carrier,https://www.wikidata.org/entity/Q462407,,
/m/029wg5,Hypericum,https://www.wikidata.org/entity/Q158289,,
/m/029wnx,Daughter,https://www.wikidata.org/entity/Q308194,http://vocab.getty.edu/page/aat/300154348,http://www.iconclass.org/rkd/42G2122/
/m/029x39,Ginseng,https://www.wikidata.org/entity/Q20817212,,
/m/029zz6,Display device,https://www.wikidata.org/entity/Q327065,http://vocab.getty.edu/page/aat/300391189,
/m/02_1zz,Ford corsair,,,
/m/02_2f1,Formula one car,https://www.wikidata.org/entity/Q1002954,,
/m/02_31,Northrop f-5,https://www.wikidata.org/entity/Q308940,,
/m/02_3v6,Mufti,https://www.wikidata.org/entity/Q185992,,
/m/02_41,Fire,https://www.wikidata.org/entity/Q3196,http://vocab.getty.edu/page/aat/300068986,
/m/02_444,Trampoline,https://www.wikidata.org/entity/Q327911,http://vocab.getty.edu/page/aat/300211256,
/m/02_45f,Tweezers,https://www.wikidata.org/entity/Q192504,http://vocab.getty.edu/page/aat/300024749,
/m/02_4my,Opening,https://www.wikidata.org/entity/Q411189,,
/m/02_542,Flying p-liner,https://www.wikidata.org/entity/Q652601,,
/m/02_56m,Curcuma,,,
/m/02_58j,Bedroom,https://www.wikidata.org/entity/Q193837,http://vocab.getty.edu/page/aat/300004364,http://www.iconclass.org/rkd/41A23/
/m/02_5_z,Marksman,https://www.wikidata.org/entity/Q3529376,,
/m/02_5h,Figure skating,https://www.wikidata.org/entity/Q38108,http://vocab.getty.edu/page/aat/300222803,
/m/02_5v2,Quinceañera,https://www.wikidata.org/entity/Q1519234,http://vocab.getty.edu/page/aat/300248007,
/m/02_5z2,Subaru pleo,,,
/m/02_70q,Briard,https://www.wikidata.org/entity/Q37821,,
/m/02_73c,Rat terrier,https://www.wikidata.org/entity/Q38431,,
/m/02_784,Display advertising,https://www.wikidata.org/entity/Q2399498,,
/m/02_7bd,Sai,https://www.wikidata.org/entity/Q250473,,
/m/02_8m1,Haute couture,https://www.wikidata.org/entity/Q216053,,
/m/02_98f,Shredder (Fictional Character),https://www.wikidata.org/entity/Q252662,,
/m/02_b95,Mallet,https://www.wikidata.org/entity/Q3202271,http://vocab.getty.edu/page/aat/300024198,http://www.iconclass.org/rkd/48C25(MALLET)/
/m/02_dt5,Hooded seal,https://www.wikidata.org/entity/Q214287,,
/m/02_f_b,Pre-engagement ring,https://www.wikidata.org/entity/Q16938327,,
/m/02_fkk,Mustang horse,https://www.wikidata.org/entity/Q211848,,
/m/02_ftz,Banjo uke,https://www.wikidata.org/entity/Q1889346,http://vocab.getty.edu/page/aat/300265872,
/m/02_g0,Funeral,https://www.wikidata.org/entity/Q201676,,
/m/02_g6w,Austin montego,,,
/m/02_hhf,Film industry,https://www.wikidata.org/entity/Q1415395,,
/m/02_jdw,Portuguese water dog,https://www.wikidata.org/entity/Q38559,,
/m/02_kt,Ferrari s.p.a.,https://www.wikidata.org/entity/Q27586,,
/m/02_kt_,Long nose gar,https://www.wikidata.org/entity/Q1431272,,
/m/02_ktj,Morning,https://www.wikidata.org/entity/Q7722,http://vocab.getty.edu/page/aat/300343630,http://www.iconclass.org/rkd/23R11/
/m/02_mq7,Spear thistle,https://www.wikidata.org/entity/Q21177,,
/m/02_mqn,Semi-submersible,https://www.wikidata.org/entity/Q1430652,http://vocab.getty.edu/page/aat/300232908,
/m/02_mr1,European marsh thistle,https://www.wikidata.org/entity/Q659846,,
/m/02_n4n,Potty training,https://www.wikidata.org/entity/Q2063661,,
/m/02_n5s,Coltsfoot,https://www.wikidata.org/entity/Q29078178,,
/m/02_n6y,Goggles,https://www.wikidata.org/entity/Q72797,http://vocab.getty.edu/page/aat/300236419,
/m/02_nmk,Mayweed,https://www.wikidata.org/entity/Q6798148,,
/m/02_nmy,Chamomile,https://www.wikidata.org/entity/Q28437,,
/m/02_nrl,Arracacia xanthorrhiza,https://www.wikidata.org/entity/Q625399,,
/m/02_p97,Black tailed Deer,https://www.wikidata.org/entity/Q338831,http://vocab.getty.edu/page/aat/300343701,
/m/02_pk7,Military parade,https://www.wikidata.org/entity/Q1413045,http://vocab.getty.edu/page/aat/300191131,
/m/02_q__,Verbascum,https://www.wikidata.org/entity/Q57051,,
/m/02_r9g,Cloudless Sulphur,https://www.wikidata.org/entity/Q2710909,,
/m/02_skm,Outhouse,https://www.wikidata.org/entity/Q153938,http://vocab.getty.edu/page/aat/300008006,
/m/02_sms,Bougainvillea,https://www.wikidata.org/entity/Q156996,,
/m/02_sx,Floorball,https://www.wikidata.org/entity/Q206763,,
/m/02_ty7,Corn dog,https://www.wikidata.org/entity/Q1133127,,
/m/02_vjy,Wallet,https://www.wikidata.org/entity/Q131740,http://vocab.getty.edu/page/aat/300046230,
/m/02_vs6,Arête,https://www.wikidata.org/entity/Q1334383,,
/m/02_w49,Moringa,https://www.wikidata.org/entity/Q310468,,
/m/02_w93,Western Tiger Swallowtail,https://www.wikidata.org/entity/Q309617,,
/m/02_wsd,Conifer cone,https://www.wikidata.org/entity/Q22710,,
/m/02_x63,Wrinkle,,,
/m/02_xh7,Pipistrelles,https://www.wikidata.org/entity/Q478631,,
/m/02_xkq,Oyster toadfish,https://www.wikidata.org/entity/Q1524360,,
/m/02_yg4,Troopship,https://www.wikidata.org/entity/Q671079,,
/m/02b0h8,Candlenut,https://www.wikidata.org/entity/Q1160961,,
/m/02b389,Bottle cap,https://www.wikidata.org/entity/Q1440281,,
/m/02b3zh,Crabeater,https://www.wikidata.org/entity/Q833940,,
/m/02b5vj,Rocky mountain oysters,https://www.wikidata.org/entity/Q16269628,,
/m/02b78d,Caciocavallo,https://www.wikidata.org/entity/Q293037,,
/m/02b7cp,Parrotfish,https://www.wikidata.org/entity/Q502220,,
/m/02b7l1,Drill bit,https://www.wikidata.org/entity/Q335283,,
/m/02b7w4,Dog sled,https://www.wikidata.org/entity/Q1339732,http://vocab.getty.edu/page/aat/300212715,http://www.iconclass.org/rkd/46C1812/
/m/02b9x,Drag racing,https://www.wikidata.org/entity/Q46241,,
/m/02b_2h,North american b-45 tornado,https://www.wikidata.org/entity/Q182030,,
/m/02b_58,Douglas b-66 destroyer,https://www.wikidata.org/entity/Q372864,,
/m/02b_c4,Ltv a-7 corsair ii,https://www.wikidata.org/entity/Q248224,,
/m/02b_g9,Douglas ac-47 spooky,https://www.wikidata.org/entity/Q2720258,,
/m/02b_p8,Northrop f-89 scorpion,https://www.wikidata.org/entity/Q842481,,
/m/02bb1s,Sniper rifle,https://www.wikidata.org/entity/Q190570,,
/m/02bb6f,Block plane,https://www.wikidata.org/entity/Q3827722,http://vocab.getty.edu/page/aat/300023846,
/m/02bb73,Smoothing plane,https://www.wikidata.org/entity/Q905408,http://vocab.getty.edu/page/aat/300161700,
/m/02bb84,Scrub plane,https://www.wikidata.org/entity/Q1430136,,
/m/02bb9c,Shoulder plane,https://www.wikidata.org/entity/Q838095,http://vocab.getty.edu/page/aat/300023843,
/m/02bbbj,Plane (Tool),https://www.wikidata.org/entity/Q966960,,
/m/02bbq,Day (Unit of time),https://www.wikidata.org/entity/Q573,http://vocab.getty.edu/page/aat/300379242,http://www.iconclass.org/rkd/23R1/
/m/02bbz9,Shawarma,https://www.wikidata.org/entity/Q3412448,,
/m/02bccw,Inca rope bridge,https://www.wikidata.org/entity/Q2566155,,
/m/02bctl,Scallion,https://www.wikidata.org/entity/Q774278,,
/m/02bfr7,Snapper,https://www.wikidata.org/entity/Q1208961,,
/m/02bh5z,Love hotel,https://www.wikidata.org/entity/Q1033548,,
/m/02bh6d,Marzipan,https://www.wikidata.org/entity/Q106252,http://vocab.getty.edu/page/aat/300265208,
/m/02bjjj,Punsch,https://www.wikidata.org/entity/Q3053239,,
/m/02bjnm,Apple juice,https://www.wikidata.org/entity/Q618355,,
/m/02bjzr,Battōjutsu,https://www.wikidata.org/entity/Q541339,,
/m/02bk79,Stenella,https://www.wikidata.org/entity/Q7580120,,
/m/02bkg,Diving,https://www.wikidata.org/entity/Q633043,,
/m/02bl11,Spaceplane,https://www.wikidata.org/entity/Q1414565,,
/m/02blr4,Frankenstein's monster,https://www.wikidata.org/entity/Q219263,,
/m/02bm9n,Ratchet (Device),https://www.wikidata.org/entity/Q1179103,,
/m/02bmt1,Messerschmitt bf 108,https://www.wikidata.org/entity/Q39942,,
/m/02bp0t,Pekingese,https://www.wikidata.org/entity/Q38959,,
/m/02bp2r,Penalty kick,https://www.wikidata.org/entity/Q9087831,,
/m/02bp_r,Peugeot 405,,,
/m/02bpwp,Tagliatelle,https://www.wikidata.org/entity/Q20044,,
/m/02bpy5,Fire salamander,https://www.wikidata.org/entity/Q26395,,
/m/02bq55,Peugeot 504,,,
/m/02bqry,Spinner dolphin,https://www.wikidata.org/entity/Q649513,,
/m/02bqth,Vault,https://www.wikidata.org/entity/Q399060,,
/m/02brq,Dodo,https://www.wikidata.org/entity/Q43502,http://vocab.getty.edu/page/aat/300250043,
/m/02bs52,Subaru vivio,,,
/m/02bvmx,Douglas a-3 skywarrior,https://www.wikidata.org/entity/Q1138882,,
/m/02bwcm,Camu camu,https://www.wikidata.org/entity/Q1031775,,
/m/02bwwq,Power strip,https://www.wikidata.org/entity/Q1754646,,
/m/02bx9b,Rattlesnake,https://www.wikidata.org/entity/Q10282840,,
