LabelName,DisplayName,wikidata,aat,iconclass
/m/05zl713,Chevrolet fleetline,,,
/m/05zlhc,Cellophane noodles,https://www.wikidata.org/entity/Q840448,,
/m/05zmb,Parachuting,https://www.wikidata.org/entity/Q193210,,http://www.iconclass.org/rkd/43C234/
/m/05zmkk,Humber super snipe,,,
/m/05zmzn1,Street dog,https://www.wikidata.org/entity/Q5279053,,
/m/05zn5wp,Nissan bassara,,,
/m/05zn74q,Pneumatic torque wrench,,,
/m/05znmj9,Nsu typ 110,,,
/m/05znxfy,Quadratini,https://www.wikidata.org/entity/Q7268377,,
/m/05zp8,Palace,https://www.wikidata.org/entity/Q16560,http://vocab.getty.edu/page/aat/300005743,http://www.iconclass.org/rkd/41A11/
/m/05zppg7,Fiat abarth 850tc berlina,,,
/m/05zppz,Male person,https://www.wikidata.org/entity/Q44148,http://vocab.getty.edu/page/aat/300189559,
/m/05zq1hh,Abarth simca 2000,,,
/m/05zq644,Silpancho,https://www.wikidata.org/entity/Q3131529,,
/m/05zq_vc,Shuanghuan noble,,,
/m/05zqdkz,Woodland stonecrop,https://www.wikidata.org/entity/Q7445445,,
/m/05zqz2,First communion,https://www.wikidata.org/entity/Q1362402,http://vocab.getty.edu/page/aat/300391315,http://www.iconclass.org/rkd/11Q73245/
/m/05zr1kk,Single-origin coffee,https://www.wikidata.org/entity/Q7523753,,
/m/05zr5s2,Great wall safe,,,
/m/05zr91,Daewoo espero,,,
/m/05zr9s,Daewoo lanos,,,
/m/05zrd_,Kia carens,,,
/m/05zrnq,Daihatsu consorte,,,
/m/05zsr2v,Tvr tuscan,,,
/m/05zsrjm,Mathri,https://www.wikidata.org/entity/Q6787315,,
/m/05zsy,Pumpkin,https://www.wikidata.org/entity/Q165308,,http://www.iconclass.org/rkd/25G4(PUMPKIN)/
/m/05zt3lt,Basin wrench,https://www.wikidata.org/entity/Q17004704,,
/m/05zt_03,Isuzu faster,,,
/m/05ztbl,Chicago-style hot dog,https://www.wikidata.org/entity/Q3141050,,
/m/05ztjv4,Boorelu,,,
/m/05ztt9v,Phin,https://www.wikidata.org/entity/Q1764519,,
/m/05ztxs,Cheese puffs,https://www.wikidata.org/entity/Q1055324,,
/m/05ztzd4,Tvr m series,,,
/m/05zv2hw,Ford thames 307e,,,
/m/05zvnyb,Crepis paludosa,https://www.wikidata.org/entity/Q1484110,,
/m/05zvscb,Alinazik kebab,https://www.wikidata.org/entity/Q3668485,,
/m/05zwks,Water boatmen,https://www.wikidata.org/entity/Q7973453,,
/m/05zwqr,Mercedes-benz w126,,,
/m/05zwyyh,Tournedos rossini,https://www.wikidata.org/entity/Q2303610,,
/m/05zx0_6,Chevrolet styleline,,,
/m/05zxk,Playstation,https://www.wikidata.org/entity/Q1323662,,
/m/05zxmj1,Mg 6,,,
/m/05zy0jz,Medicinal mushroom,,,
/m/05zy7tv,Tvr vixen,,,
/m/05zybkf,Byd f0,,,
/m/05zyd45,Binzasara,https://www.wikidata.org/entity/Q2904003,,
/m/05zydb,Mercedes-benz w108,,,
/m/05zygbk,Toyota gaia,,,
/m/05zyyxx,Crab cracker,,,
/m/05zzh,Porsche 928,,,
/m/05zzmyb,Volvo pv 60,,,
/m/05zzw8w,Gmc chevette,,,
/m/06005x,Tool and cutter grinder,https://www.wikidata.org/entity/Q7824046,,
/m/0601q,Pole vault,https://www.wikidata.org/entity/Q185027,,
/m/0601yg,Social grooming,https://www.wikidata.org/entity/Q616914,,
/m/0605m,Plough,,,
/m/0605tl,Mekong giant catfish,https://www.wikidata.org/entity/Q739380,,
/m/0606mz,Zui quan,https://www.wikidata.org/entity/Q228601,,
/m/060_r,Palm sunday,https://www.wikidata.org/entity/Q42236,http://vocab.getty.edu/page/aat/300069638,http://www.iconclass.org/rkd/11Q7624/
/m/060ck9,Chaat,https://www.wikidata.org/entity/Q153584,,
/m/060dhf,Hong kong-style milk tea,https://www.wikidata.org/entity/Q41356,,
/m/060dm6,Egg tart,https://www.wikidata.org/entity/Q22404,,
/m/060gdf,Seal hunting,https://www.wikidata.org/entity/Q1502014,,
/m/060jkb,I can't believe it's not butter!,https://www.wikidata.org/entity/Q5976378,,
/m/060jx,Pan flute,https://www.wikidata.org/entity/Q218802,http://vocab.getty.edu/page/aat/300042548,http://www.iconclass.org/rkd/48C7353/
/m/060kj6,Sunburst Turtle,https://www.wikidata.org/entity/Q2532001,,
/m/060kz2,Dulse,https://www.wikidata.org/entity/Q864648,,
/m/060m6q,Kheer,https://www.wikidata.org/entity/Q59134,,
/m/060n65,Pacífico,https://www.wikidata.org/entity/Q4570769,,
/m/060n_4,Milk & cheese,https://www.wikidata.org/entity/Q8495,http://vocab.getty.edu/page/aat/300191622,
/m/060s96,Lancia beta,,,
/m/060snx,Freestyle bmx,https://www.wikidata.org/entity/Q2192643,,
/m/060sss,Flatland bmx,https://www.wikidata.org/entity/Q456455,,
/m/060st,Flatworm,https://www.wikidata.org/entity/Q124900,http://vocab.getty.edu/page/aat/300265685,
/m/060tky,Nissan x-trail,,,
/m/060tl9,Tlacoyo,https://www.wikidata.org/entity/Q3501262,,
/m/060vmw,Aonori,https://www.wikidata.org/entity/Q2093442,,
/m/060vvk,Cladosiphon okamuranus,https://www.wikidata.org/entity/Q1018095,,
/m/060xfc,Honda stream,,,
/m/060z_2,Hercules beetle,https://www.wikidata.org/entity/Q503799,,
/m/0611r,Infant baptism,https://www.wikidata.org/entity/Q1741926,,
/m/0612cm,Douglas c-74 globemaster,https://www.wikidata.org/entity/Q1252092,,
/m/0613qp,World book day,https://www.wikidata.org/entity/Q166051,,
/m/0617s2,Boilermaker,https://www.wikidata.org/entity/Q520895,http://vocab.getty.edu/page/aat/300025333,
/m/061_09,De tomaso guarà,,,
/m/061_f,Pear,https://www.wikidata.org/entity/Q434,http://vocab.getty.edu/page/aat/300375178,
/m/061bh,Parasailing,https://www.wikidata.org/entity/Q1194872,,
/m/061bh9,Renault 14,,,
/m/061c8v,Menta,https://www.wikidata.org/entity/Q6817375,,
/m/061d8s,Bulgarian cuisine,https://www.wikidata.org/entity/Q387580,,
/m/061dy3,Tarator,https://www.wikidata.org/entity/Q836538,,
/m/061h92,Hyundai tiburon,,,
/m/061hd_,Infant bed,https://www.wikidata.org/entity/Q412770,http://vocab.getty.edu/page/aat/300038852,
/m/061nz,Pickelhaube,https://www.wikidata.org/entity/Q163733,http://vocab.getty.edu/page/aat/300391048,
/m/061ptq,Kuy teav,https://www.wikidata.org/entity/Q2213650,,
/m/061px,Pankration,https://www.wikidata.org/entity/Q201252,,
/m/061q77,Common lilac,https://www.wikidata.org/entity/Q6565319,,
/m/061qnq,Tall bellflower,https://www.wikidata.org/entity/Q1877441,,
/m/061qqf,Tvr chimaera,,,
/m/061qqs,Studebaker us6,,,
/m/061rtf,Sujuk,https://www.wikidata.org/entity/Q1432724,,
/m/061wr5,Blue and white porcelain,https://www.wikidata.org/entity/Q2444973,,
/m/061zhw,Globe flower,https://www.wikidata.org/entity/Q161588,,
/m/061zz4,Fumaria,,,
/m/06203h,Folk instrument,https://www.wikidata.org/entity/Q13135638,,
/m/06206l,Prussian asparagus,https://www.wikidata.org/entity/Q2303755,,
/m/0621bq,Cepelinai,https://www.wikidata.org/entity/Q431570,,
/m/0622bf,Beach soccer,https://www.wikidata.org/entity/Q210778,,
/m/0622q7,English Bulldog,https://www.wikidata.org/entity/Q38168,,
/m/0623qg,Marine iguana,https://www.wikidata.org/entity/Q208796,,
/m/06244p,Window film,https://www.wikidata.org/entity/Q480324,,
/m/062581,Sleeve,https://www.wikidata.org/entity/Q256458,http://vocab.getty.edu/page/aat/300210530,http://www.iconclass.org/rkd/41D224/
/m/06258s,Shellbark hickory,https://www.wikidata.org/entity/Q2601238,http://vocab.getty.edu/page/aat/300374957,
/m/0626mq,Tubifex tubifex,https://www.wikidata.org/entity/Q134912,,
/m/062719,BloodrootSanguinaria canadensis,https://www.wikidata.org/entity/Q14566105,,
/m/0629g7,Puffed,https://www.wikidata.org/entity/Q12961445,,
/m/062_8m,Kho kho,https://www.wikidata.org/entity/Q3520517,,
/m/062bcj,Canopy walkway,https://www.wikidata.org/entity/Q811593,,
/m/062c65,Lime (Material),https://www.wikidata.org/entity/Q352803,,
/m/062cst,Doily,https://www.wikidata.org/entity/Q1181895,http://vocab.getty.edu/page/aat/300204931,
/m/062d7w,Alaunt,https://www.wikidata.org/entity/Q1147739,,
/m/062dgz,Lagotto romagnolo,https://www.wikidata.org/entity/Q38910,,
/m/062dl2,Celtuce,https://www.wikidata.org/entity/Q574172,,
/m/062f47,Ryūteki,https://www.wikidata.org/entity/Q1760249,http://vocab.getty.edu/page/aat/300216728,
/m/062fz,Prairie dog,https://www.wikidata.org/entity/Q30359,http://vocab.getty.edu/page/aat/300250622,
/m/062gg,Porcupine fishes,https://www.wikidata.org/entity/Q329334,,
/m/062hnh,Art book,,,
/m/062l6p,Corchorus,https://www.wikidata.org/entity/Q165343,http://vocab.getty.edu/page/aat/300375517,
/m/062md4,Mitsubishi carisma,,,
/m/062mkt,Perodua kelisa,,,
/m/062p8x,Teja,,,
/m/062phs,Culantro,https://www.wikidata.org/entity/Q1146782,,
/m/062qd6,Cochinita pibil,https://www.wikidata.org/entity/Q4804467,,
/m/062s4,Porsche,https://www.wikidata.org/entity/Q40993,,
/m/062sn,Porsche 924,,,
/m/062t2,Pain,,,
/m/062ty,Porsche 944,,,
/m/062vc,Porsche 968,,,
/m/062vs,Porsche 912,,,
/m/062vvx,Common mudpuppy,https://www.wikidata.org/entity/Q604445,,
/m/062w51,Oriental cockroach,https://www.wikidata.org/entity/Q20869,,
/m/062y27,Podophyllum peltatum,https://www.wikidata.org/entity/Q732308,,
/m/062z4z,Red-footed booby,https://www.wikidata.org/entity/Q217122,,
/m/062zr,Public relations,,,
/m/062zrt,Freeride (Mountain Biking),https://www.wikidata.org/entity/Q1453611,,
/m/062zyx,Rundown,https://www.wikidata.org/entity/Q1037028,,
/m/0632_,Parliament,https://www.wikidata.org/entity/Q35749,http://vocab.getty.edu/page/aat/300387388,
/m/0632tn,Norwegian buhund,,,
/m/0633h,Polar bear,https://www.wikidata.org/entity/Q33609,http://vocab.getty.edu/page/aat/300310635,http://www.iconclass.org/rkd/25F23(POLAR BEAR)/
/m/0634fk,Ferrari 330,,,
/m/06354q,Buddha's birthday,https://www.wikidata.org/entity/Q5348941,,
/m/0638c0,Coho,https://www.wikidata.org/entity/Q934874,,
/m/0638rw,Oncorhynchus,,,
/m/0639gj,Pig pickin',https://www.wikidata.org/entity/Q7193242,,
/m/0639p9,Brush hook,https://www.wikidata.org/entity/Q4979710,,
/m/063_pf_,Mercedes-benz w10,,,
/m/063_zv3,Seat salsa,,,
/m/063bnq,Wild mock-orange,https://www.wikidata.org/entity/Q7182890,,
/m/063c7,Polo,https://www.wikidata.org/entity/Q134211,http://vocab.getty.edu/page/aat/300222762,
/m/063f_l,Boeing 307 stratoliner,https://www.wikidata.org/entity/Q890178,,
/m/063h8c,Ham and cheese sandwich,,,
/m/063km,Profession,https://www.wikidata.org/entity/Q28640,http://vocab.getty.edu/page/aat/300393201,
/m/063kvv,Gall Wasps,https://www.wikidata.org/entity/Q640774,,
/m/063q89,Rebab,https://www.wikidata.org/entity/Q623509,http://vocab.getty.edu/page/aat/300224209,
/m/063r3,Parade,https://www.wikidata.org/entity/Q657449,http://vocab.getty.edu/page/aat/300069283,
/m/063rgb,Mixer,https://www.wikidata.org/entity/Q232770,,
/m/063sgd,Black drink,https://www.wikidata.org/entity/Q2611017,,
/m/063syt,Electronic component,https://www.wikidata.org/entity/Q11653,,
/m/063t4q,Frisian handball,https://www.wikidata.org/entity/Q1899731,,
/m/063trc,Leaf Footed Bugs,https://www.wikidata.org/entity/Q1423466,,
/m/063vjv,Hyundai santa fe,,,
/m/063w2,Pencil,https://www.wikidata.org/entity/Q14674,http://vocab.getty.edu/page/aat/300022439,http://www.iconclass.org/rkd/49L52/
/m/063wkj,Pickleball,https://www.wikidata.org/entity/Q866224,,
/m/063ycj,Soy milk maker,https://www.wikidata.org/entity/Q7571990,,
/m/063ymk,Eastern newt,https://www.wikidata.org/entity/Q1552306,,
/m/063zzw,Italian ice,https://www.wikidata.org/entity/Q13305,,
/m/06402sn,Clostera,https://www.wikidata.org/entity/Q1361418,,
/m/06408z6,Sun-dried tomato,https://www.wikidata.org/entity/Q978399,,
/m/064093q,"Toyota concept vehicles, 2000–09",,,
/m/0640cly,Seat bolero,,,
/m/0640djj,Morris 250 ju,,,
/m/0640dyt,Nissan bluebird (u12),,,
/m/0640l91,Ludisia,https://www.wikidata.org/entity/Q1920024,,
/m/06416ln,Eleventh generation ford thunderbird,,,
/m/0641k,Paper,https://www.wikidata.org/entity/Q11472,http://vocab.getty.edu/page/aat/300014109,http://www.iconclass.org/rkd/49L641/
/m/0641k5v,Seat tango,,,
/m/0641pz3,Steyr 100,,,
/m/0641zsq,Toyota grand hiace,,,
/m/06422_x,Tenth generation ford thunderbird,,,
/m/0642b4,Cupboard,https://www.wikidata.org/entity/Q5662058,http://vocab.getty.edu/page/aat/300039183,http://www.iconclass.org/rkd/41A731/
/m/0642h1j,Aviation (Drink),https://www.wikidata.org/entity/Q765633,http://vocab.getty.edu/page/aat/300193782,http://www.iconclass.org/rkd/46C3/
/m/0642w0l,Disaronno,https://www.wikidata.org/entity/Q5281317,,
/m/0642wjb,Varanidae,https://www.wikidata.org/entity/Q81228,,
/m/0642wr3,Goatfishes,,,
/m/0642wrw,Surform,https://www.wikidata.org/entity/Q12070326,,
/m/0642x,Pastel (Art),https://www.wikidata.org/entity/Q189085,http://vocab.getty.edu/page/aat/300122621,
/m/06432s,Lay's wow chips,https://www.wikidata.org/entity/Q6505318,,
/m/0643rz3,Cross-country skier,,,
/m/0643t,Personal computer,https://www.wikidata.org/entity/Q16338,,
/m/06458w,Pakola,https://www.wikidata.org/entity/Q7126024,,
/m/0645zg,Red carpet,https://www.wikidata.org/entity/Q288862,,
/m/0646bg,Pericallis,https://www.wikidata.org/entity/Q2360058,http://vocab.getty.edu/page/aat/300000368,
/m/0646xy,Pint glass,https://www.wikidata.org/entity/Q780757,,
/m/064748,Ensatina,https://www.wikidata.org/entity/Q1885015,,
/m/0647qj,Float,https://www.wikidata.org/entity/Q406754,,
/m/064955,Scholastic wrestling,https://www.wikidata.org/entity/Q7432080,,
/m/0649yj,Submarine aircraft carrier,https://www.wikidata.org/entity/Q2711829,,
/m/064_lq,Loggerhead sea turtle,https://www.wikidata.org/entity/Q192095,,
/m/064_mj,Windbreaker,https://www.wikidata.org/entity/Q8195483,http://vocab.getty.edu/page/aat/300411725,
/m/064b8z,Crab rangoon,https://www.wikidata.org/entity/Q3298630,,
/m/064bf8,Slacklining,https://www.wikidata.org/entity/Q1354480,,
/m/064dzq,Vauxhall cresta,,,
/m/064f7,Pub,https://www.wikidata.org/entity/Q212198,http://vocab.getty.edu/page/aat/300005166,
/m/064f7_,Weight pulling,https://www.wikidata.org/entity/Q7979881,,
/m/064gxc,Ferrari 125 s,,,
/m/064hb7,Ferrari 195 inter,,,
/m/064hg6,Ferrari 212 inter,,,
/m/064ht4,Ferrari 365,,,
/m/064j2b,Ferrari tr,,,
/m/064jy_j,Bronze frog,https://www.wikidata.org/entity/Q4974258,,
/m/064kdv_,Bacon vodka,https://www.wikidata.org/entity/Q4839951,,
/m/064kmzt,Pararge,https://www.wikidata.org/entity/Q1768625,,
/m/064kq2,Gopher snake,,,
