LabelName,DisplayName,wikidata,aat
/m/06qf0l,Weigela,https://www.wikidata.org/entity/Q157840,
/m/06qf1q,Škoda octavia,,
/m/06qg4p,Schwenker,https://www.wikidata.org/entity/Q440884,
/m/06qglb,Fish ball,https://www.wikidata.org/entity/Q705369,
/m/06qhl2,Green sea turtle,https://www.wikidata.org/entity/Q199458,
/m/06ql55,Zinnia angustifolia,https://www.wikidata.org/entity/Q950457,
/m/06qp1w,Veneroida,https://www.wikidata.org/entity/Q25385804,
/m/06qp7v,Hoopskirt,https://www.wikidata.org/entity/Q17130629,http://vocab.getty.edu/page/aat/300243788
/m/06qpl1,Archaeognatha,https://www.wikidata.org/entity/Q4968728,
/m/06qqb,Steel,https://www.wikidata.org/entity/Q11427,http://vocab.getty.edu/page/aat/300133751
/m/06qrr,Soft drink,,
/m/06qskm,Psocids,https://www.wikidata.org/entity/Q271623,http://vocab.getty.edu/page/aat/300310488
/m/06qt8f,Armenian cucumber,https://www.wikidata.org/entity/Q2139088,
/m/06qxqc,Palt,https://www.wikidata.org/entity/Q15918345,
/m/06qyn0,American cheese,https://www.wikidata.org/entity/Q2671520,
/m/06r3x_,Sho,https://www.wikidata.org/entity/Q16287353,
/m/06r5rg,Voucher,https://www.wikidata.org/entity/Q689044,
/m/06r6q5,Thuringian sausage,https://www.wikidata.org/entity/Q887700,
/m/06r77g,Mandu,https://www.wikidata.org/entity/Q3262239,
/m/06r797,Miller,https://www.wikidata.org/entity/Q694116,http://vocab.getty.edu/page/aat/300025273
/m/06rd_g,Sand coreopsis,https://www.wikidata.org/entity/Q1023836,
/m/06rggz,Boßeln,https://www.wikidata.org/entity/Q494336,
/m/06rk9l,Linzer torte,https://www.wikidata.org/entity/Q552287,
/m/06rkg3,Newsagent's shop,,
/m/06rlx8,Clay pigeon shooting,https://www.wikidata.org/entity/Q5130059,
/m/06rpn7,Datsun truck,,
/m/06rq64,Leonberger,https://www.wikidata.org/entity/Q38487,
/m/06rqrc,White coffee,https://www.wikidata.org/entity/Q6519130,
/m/06rrc,Shoe,,
/m/06rrnp,Ipoh white coffee,https://www.wikidata.org/entity/Q2580257,
/m/06rsv,Sorrel (Plant),https://www.wikidata.org/entity/Q26297,
/m/06rtf4,Candytuft,https://www.wikidata.org/entity/Q158380,
/m/06rtnf,Papilio machaon,https://www.wikidata.org/entity/Q179530,
/m/06rvn,Snare drum,https://www.wikidata.org/entity/Q208421,http://vocab.getty.edu/page/aat/300041755
/m/06rvrg,Lechon,https://www.wikidata.org/entity/Q2499474,
/m/06rwpg,Alpine sea holly,,
/m/06rwyj,Chrysanthemum tea,https://www.wikidata.org/entity/Q708203,
/m/06ryb5,Toyota highlander,,
/m/06rzyn,Hose (Apparel),https://www.wikidata.org/entity/Q176440,
/m/06s03b,Langsat,https://www.wikidata.org/entity/Q860731,
/m/06s115,Upsherin,https://www.wikidata.org/entity/Q1059442,
/m/06s3yl,Tanbur,https://www.wikidata.org/entity/Q3424319,http://vocab.getty.edu/page/aat/300042864
/m/06s6j4,Rectified spirit,https://www.wikidata.org/entity/Q266143,
/m/06s7q8,Sabre (Fencing),https://www.wikidata.org/entity/Q231204,
/m/06s8s3,Leptidea sinapis,https://www.wikidata.org/entity/Q8032284,
/m/06s8tq,Colias croceus,https://www.wikidata.org/entity/Q311215,
/m/06s908,Fox squirrel,https://www.wikidata.org/entity/Q694296,http://vocab.getty.edu/page/aat/300310574
/m/06sh2d,Chevrolet montana,,
/m/06sjy1,Green hairstreak,https://www.wikidata.org/entity/Q1345952,
/m/06sk_3,Tubing,https://www.wikidata.org/entity/Q4467354,
/m/06skd7,Rolls-royce silver dawn,,
/m/06sm__,Malibu rum,https://www.wikidata.org/entity/Q297144,
/m/06smkm,Tosa,https://www.wikidata.org/entity/Q296715,
/m/06sms_,Hákarl,https://www.wikidata.org/entity/Q1703796,
/m/06sn75,Domesticated hedgehog,https://www.wikidata.org/entity/Q5290234,
/m/06sp6k,Jallab,https://www.wikidata.org/entity/Q848779,
/m/06sr5g,Yakiniku,https://www.wikidata.org/entity/Q2431975,
/m/06srnc,Huevos divorciados,https://www.wikidata.org/entity/Q2681008,
/m/06srwg,Tree mallow,,
/m/06swbl,Krupuk,https://www.wikidata.org/entity/Q16305809,
/m/06swk7,Balloon flower,,
/m/06sxw5,Panhard dyna z,,
/m/06t143,Nihari,https://www.wikidata.org/entity/Q7034226,
/m/06t241,Party hat,https://www.wikidata.org/entity/Q7141038,
/m/06t5yp,Suzuki cultus crescent,,
/m/06t6hf,Squirt boating,https://www.wikidata.org/entity/Q11311475,
/m/06t6kv,Aston martin db ar1,,
/m/06t7h5,Narrow-mouthed frog,https://www.wikidata.org/entity/Q56057,
/m/06t8sh,Welsh cuisine,https://www.wikidata.org/entity/Q1066586,
/m/06t9gf,East indiaman,https://www.wikidata.org/entity/Q2035668,
/m/06t_nn,Sharpie,https://www.wikidata.org/entity/Q3481541,
/m/06tb3m,Sautéed reindeer,https://www.wikidata.org/entity/Q3505757,
/m/06tb9f,Eastern brown snake,https://www.wikidata.org/entity/Q306908,
/m/06tby9,Brown hairstreak,https://www.wikidata.org/entity/Q1049370,
/m/06tbyq,Purple hairstreak,https://www.wikidata.org/entity/Q739454,
/m/06tbzs,White-letter hairstreak,https://www.wikidata.org/entity/Q1545665,
/m/06td69,Medieval football,https://www.wikidata.org/entity/Q3293439,
/m/06tg_n,Pitching wedge,https://www.wikidata.org/entity/Q17103986,
/m/06tlg8,Duffel bag,https://www.wikidata.org/entity/Q1190525,http://vocab.getty.edu/page/aat/300198924
/m/06tn4,Snooker,https://www.wikidata.org/entity/Q11015,
/m/06trb4,Toyota caldina,,
/m/06ts_6,Shopkeeper,https://www.wikidata.org/entity/Q7501153,http://vocab.getty.edu/page/aat/300025247
/m/06tt18,Kupala night,https://www.wikidata.org/entity/Q8152262,
/m/06ttb_,Dai pai dong,https://www.wikidata.org/entity/Q838385,
/m/06twz9,Dianhong tea,https://www.wikidata.org/entity/Q2992098,
/m/06tx3j,Black hairstreak,https://www.wikidata.org/entity/Q1298373,
/m/06txfd,Headphone amplifier,https://www.wikidata.org/entity/Q13635735,
/m/06txj4,Swimming machine,https://www.wikidata.org/entity/Q7386705,
/m/06tzj3,Thistle,https://www.wikidata.org/entity/Q538906,
/m/06v2kk,Lycaena phlaeas,https://www.wikidata.org/entity/Q740169,
/m/06v2mr,Large copper,https://www.wikidata.org/entity/Q378360,
/m/06v2rn,Small blue,https://www.wikidata.org/entity/Q243913,
/m/06v3cv,Rajasthani cuisine,https://www.wikidata.org/entity/Q3595467,
/m/06v5_j,Nissan quest,,
/m/06v6ysb,Processed food,https://www.wikidata.org/entity/Q13485782,
/m/06v98m,Prayer beads,https://www.wikidata.org/entity/Q3129913,http://vocab.getty.edu/page/aat/300264660
/m/06v9jt,Latch,https://www.wikidata.org/entity/Q2477852,http://vocab.getty.edu/page/aat/300033387
/m/06v_sc,American foxhound,https://www.wikidata.org/entity/Q37514,
/m/06v_yq,Brown argus,https://www.wikidata.org/entity/Q1294181,
/m/06vbm3,Common yabby,https://www.wikidata.org/entity/Q2711833,
/m/06vgvn,Mission burrito,https://www.wikidata.org/entity/Q7414148,
/m/06vh5n,Billfish,https://www.wikidata.org/entity/Q14620149,
/m/06vk46,Krupnik,https://www.wikidata.org/entity/Q1542656,
/m/06vltj,Argali,https://www.wikidata.org/entity/Q186267,
/m/06vm34,Plimsoll shoe,https://www.wikidata.org/entity/Q3303640,
/m/06vm6n,Red cabbage,https://www.wikidata.org/entity/Q263203,
/m/06vplw,Toolbox,https://www.wikidata.org/entity/Q1501161,http://vocab.getty.edu/page/aat/300198835
/m/06vpw4,Sweet and sour pork,https://www.wikidata.org/entity/Q104383007,
/m/06vrxs,Octobass,https://www.wikidata.org/entity/Q692640,
/m/06vrz,Salt,https://www.wikidata.org/entity/Q11254,http://vocab.getty.edu/page/aat/300386506
/m/06vs7f,Lexus rx,,
/m/06vwc2,Proton savvy,,
/m/06vwpps,Carrot and red lentil soup,,
/m/06vx2x,Silver-studded blue,https://www.wikidata.org/entity/Q926992,
/m/06vzzn,Continuum fingerboard,https://www.wikidata.org/entity/Q1129025,
/m/06w043,Northern brown argus,https://www.wikidata.org/entity/Q1549031,
/m/06w066,English foxhound,https://www.wikidata.org/entity/Q37789,
/m/06w1ck7,Zerde,https://www.wikidata.org/entity/Q12812711,
/m/06w1j5,Shrubland,https://www.wikidata.org/entity/Q879641,http://vocab.getty.edu/page/aat/300386891
/m/06w1jw,Audi s6,,
/m/06w1p0,Ten lined June beetle,https://www.wikidata.org/entity/Q2378176,
/m/06w2nzm,Morris commercial j2,,
/m/06w38sp,International kissing day,https://www.wikidata.org/entity/Q1189170,
/m/06w3jq,Bai mudan,https://www.wikidata.org/entity/Q788624,
/m/06w3q74,Hericium,https://www.wikidata.org/entity/Q1514361,
/m/06w3rt,Baihao yinzhen,https://www.wikidata.org/entity/Q1194937,
/m/06w4c0d,Peck s Skipper,https://www.wikidata.org/entity/Q7210158,
/m/06w4c4j,Hydrangea serrata,https://www.wikidata.org/entity/Q1006867,
/m/06w4fb,Chun mee tea,https://www.wikidata.org/entity/Q1089546,
/m/06w4qt,Junshan yinzhen,https://www.wikidata.org/entity/Q1070040,
/m/06w4t5m,Ataulfo,https://www.wikidata.org/entity/Q4812925,
/m/06w4tq,Flying snake,https://www.wikidata.org/entity/Q1422792,
/m/06w4z7x,Pogonia ophioglossoides,https://www.wikidata.org/entity/Q3069576,
/m/06w4zh8,Taishōgoto,https://www.wikidata.org/entity/Q1166068,
/m/06w5tb5,Rhamnus caroliniana,https://www.wikidata.org/entity/Q7320173,
/m/06w5v2m,Pogonia japonica,https://www.wikidata.org/entity/Q149453,
/m/06w675,Bistek,https://www.wikidata.org/entity/Q4918498,
/m/06w6c0,Sinigang,https://www.wikidata.org/entity/Q3544562,
/m/06w6d7x,Common prickly ash,https://www.wikidata.org/entity/Q3079244,
/m/06w6h,Skeleton,https://www.wikidata.org/entity/Q7881,http://vocab.getty.edu/page/aat/300191778
/m/06w6jx,Lumpia,https://www.wikidata.org/entity/Q96475732,
/m/06w6y06,10 cane,https://www.wikidata.org/entity/Q4546859,
/m/06w78tj,Cone wrench,https://www.wikidata.org/entity/Q5159471,
/m/06w7f26,Vitello tonnato,https://www.wikidata.org/entity/Q941230,
/m/06w7n5d,Bmx bike,https://www.wikidata.org/entity/Q2593959,
/m/06w7tsz,Strap wrench,https://www.wikidata.org/entity/Q806368,
/m/06w7v,Slide guitar,https://www.wikidata.org/entity/Q428152,
/m/06w8mbx,Cadillac xts,,
/m/06w8zl,Chalkhill blue,https://www.wikidata.org/entity/Q15768393,
/m/06w93j,Adonis blue,https://www.wikidata.org/entity/Q25699504,
/m/06w94_,Holly blue,https://www.wikidata.org/entity/Q792871,
/m/06w9b53,Naked man orchid,,
/m/06w9jt,Bisque,https://www.wikidata.org/entity/Q4918418,
/m/06w_vn,Large tortoiseshell,https://www.wikidata.org/entity/Q163771,
/m/06wb45f,Mormolyca ringens,https://www.wikidata.org/entity/Q6912617,
/m/06wbh1,Fishing sinker,https://www.wikidata.org/entity/Q2597459,
/m/06wbnr,Blue gum,https://www.wikidata.org/entity/Q24877900,
/m/06wc8kw,Floor hockey,https://www.wikidata.org/entity/Q1058877,
/m/06wcblr,Hazelnut,https://www.wikidata.org/entity/Q578307,http://vocab.getty.edu/page/aat/300411352
/m/06wh7_,Tinola,https://www.wikidata.org/entity/Q3550480,
/m/06whl2,Mechado,https://www.wikidata.org/entity/Q4390825,
/m/06whny,Hamearis lucina,https://www.wikidata.org/entity/Q687324,
/m/06whxv,Limenitis camilla,https://www.wikidata.org/entity/Q7994427,
/m/06whyy,Apatura iris,https://www.wikidata.org/entity/Q30982,
/m/06wk4s,Norwegian cuisine,https://www.wikidata.org/entity/Q1196234,
/m/06wkj0,Comics artist,https://www.wikidata.org/entity/Q1114448,http://vocab.getty.edu/page/aat/300025110
/m/06wlpd,Changing table,https://www.wikidata.org/entity/Q1780834,
/m/06wn35,Land sailing,https://www.wikidata.org/entity/Q977003,
/m/06wpgt,Tellum,https://www.wikidata.org/entity/Q7697651,
/m/06wq3h,Training wheels,https://www.wikidata.org/entity/Q1424487,
/m/06wqb,Space,https://www.wikidata.org/entity/Q107,
/m/06wqv,Spanish cuisine,,
/m/06wrmx,Nepali tea,https://www.wikidata.org/entity/Q8015507,
/m/06wrt,Sailing,https://www.wikidata.org/entity/Q192520,
/m/06ws67,Ringlet (Butterfly),https://www.wikidata.org/entity/Q161520,
/m/06wt5,Shuttlecock,https://www.wikidata.org/entity/Q874669,http://vocab.getty.edu/page/aat/300211235
/m/06wtgq,Play,,
/m/06wtht,Melanargia galathea,https://www.wikidata.org/entity/Q6755231,
/m/06wtj6,Small pearl-bordered butterfly,https://www.wikidata.org/entity/Q901373,
/m/06wtjy,Pearl-bordered fritillar,https://www.wikidata.org/entity/Q127466,
/m/06wtl,Soldering iron,https://www.wikidata.org/entity/Q623402,http://vocab.getty.edu/page/aat/300023334
/m/06wtlq,High brown fritillary,https://www.wikidata.org/entity/Q13846270,
/m/06wtmd,Dark green fritillary,https://www.wikidata.org/entity/Q67687694,
/m/06wtp8,Marsh fritillary,https://www.wikidata.org/entity/Q951377,
/m/06wtq1,Coenonympha tullia,https://www.wikidata.org/entity/Q1467348,
/m/06wtyq,Common wombat,https://www.wikidata.org/entity/Q752436,
/m/06wtz1,Tung-ting tea,,
/m/06wvzt,Large chequered skipper,https://www.wikidata.org/entity/Q1544777,
/m/06ww6_,Modak,https://www.wikidata.org/entity/Q2673557,
/m/06wwc,Satellite,,
/m/06wwlh,Aporia crataegi,https://www.wikidata.org/entity/Q4920149,
/m/06wx6g,Peugeot 4007,,
/m/06wyb6,Pumpkin seed,https://www.wikidata.org/entity/Q3056521,
/m/06wybl,Writing implement,https://www.wikidata.org/entity/Q121916,http://vocab.getty.edu/page/aat/300168214
/m/06wypr,California-style pizza,https://www.wikidata.org/entity/Q5020186,
/m/06wyv,Steam engine,https://www.wikidata.org/entity/Q12760,http://vocab.getty.edu/page/aat/300024605
/m/06wyzp,Studebaker sky hawk,,
/m/06wzb,Steam,https://www.wikidata.org/entity/Q3251738,http://vocab.getty.edu/page/aat/300011784
/m/06x0_n,Glanville fritillary,https://www.wikidata.org/entity/Q938020,
/m/06x0jz,Dodge omni 024,,
/m/06x0q,Sign language,https://www.wikidata.org/entity/Q34228,
/m/06x12f,Heath fritillary,https://www.wikidata.org/entity/Q651464,
/m/06x145,Small mountain ringlet,https://www.wikidata.org/entity/Q1809089,
/m/06x168,Queen of spain fritillary,https://www.wikidata.org/entity/Q1126187,
/m/06x16p,Scotch argus,https://www.wikidata.org/entity/Q1395764,
/m/06x1h8,Grayling (butterfly),https://www.wikidata.org/entity/Q402993,
/m/06x1lt,Fiat panorama,,
/m/06x1vn,Bath White,https://www.wikidata.org/entity/Q311653,
/m/06x4c,Sugar,https://www.wikidata.org/entity/Q11002,http://vocab.getty.edu/page/aat/300183931
/m/06x5s,Super bowl,https://www.wikidata.org/entity/Q32096,
/m/06x5sp,Sandwich wrap,https://www.wikidata.org/entity/Q14371763,
/m/06x661,Puri,https://www.wikidata.org/entity/Q207799,
/m/06x6d7,Paratha,https://www.wikidata.org/entity/Q59707,
/m/06x7l3,Kalua,https://www.wikidata.org/entity/Q440662,
/m/06x92w,Ceylon tea,,
/m/06x9hk,Yuanyang,https://www.wikidata.org/entity/Q2748300,
/m/06x9vw,Jamón,https://www.wikidata.org/entity/Q2165047,
/m/06x_62,Tassa,https://www.wikidata.org/entity/Q7687617,
/m/06xb_k,Houkui tea,https://www.wikidata.org/entity/Q10036993,
/m/06xbd,Solar energy,https://www.wikidata.org/entity/Q40015,
/m/06xblk,Chaharshanbe suri,https://www.wikidata.org/entity/Q2372493,
/m/06xbpd,Colias hyale,https://www.wikidata.org/entity/Q837768,
/m/06xbq4,Colias sareptensis,https://www.wikidata.org/entity/Q986801,
/m/06xbw_,Short-tailed blue,https://www.wikidata.org/entity/Q286921,
/m/06xby2,Mazarine Blue,https://www.wikidata.org/entity/Q774218,
/m/06xfps,Loyd carrier,https://www.wikidata.org/entity/Q2261039,
/m/06xgzn,Casual dress,https://www.wikidata.org/entity/Q1961165,
/m/06xjy_,Ford escort (Europe),,
/m/06xpsq,Mitsubishi 380,,
/m/06xtns,Shrub frog,https://www.wikidata.org/entity/Q56065,
/m/06xvpd,Germanders,,
/m/06xxlz,Proton satria,https://www.wikidata.org/entity/Q2113762,
/m/06xxq1,Suzuki jimny,,
/m/06xzh,Sleep,https://www.wikidata.org/entity/Q35831,http://vocab.getty.edu/page/aat/300375130
/m/06y15,Sandpit,,
/m/06y1hm,Turnover,https://www.wikidata.org/entity/Q106086854,
/m/06y1kb,Fish fry,https://www.wikidata.org/entity/Q5454630,
/m/06y28c,Diagonal pliers,https://www.wikidata.org/entity/Q245934,
/m/06y36m,Carterocephalus,https://www.wikidata.org/entity/Q1317993,
/m/06y47,Sphere,https://www.wikidata.org/entity/Q12507,http://vocab.getty.edu/page/aat/300055639
/m/06y516,Bubble up,https://www.wikidata.org/entity/Q4982212,
/m/06y5g3,Corn chip,https://www.wikidata.org/entity/Q1524389,
/m/06y5r,Sword,https://www.wikidata.org/entity/Q12791,http://vocab.getty.edu/page/aat/300037048
/m/06y9xs,Khash,https://www.wikidata.org/entity/Q3196096,
/m/06y_bg,Hindu temple,,
/m/06y_pt,Beef bourguignon,https://www.wikidata.org/entity/Q1022124,
/m/06y_vv,Truffade,https://www.wikidata.org/entity/Q3087787,
/m/06y_zq,Tripoux,https://www.wikidata.org/entity/Q3106401,
/m/06ybv_,Euphrasia,https://www.wikidata.org/entity/Q158977,
/m/06ycgh,Projection screen,https://www.wikidata.org/entity/Q1152429,
/m/06ydz,Savate,https://www.wikidata.org/entity/Q271277,
/m/06ydzk,Street unicycling,https://www.wikidata.org/entity/Q3321117,
/m/06yh2,Shanghai food,https://www.wikidata.org/entity/Q1366617,
/m/06yjnj,Kettle corn,https://www.wikidata.org/entity/Q6395538,
/m/06ykxz,Agnolotti,https://www.wikidata.org/entity/Q20051,
/m/06yl6f,Verjuice,https://www.wikidata.org/entity/Q1060458,
/m/06ylgj,Morris c8,https://www.wikidata.org/entity/Q1785066,
/m/06ypl1,Reliant regal,,
/m/06yrfc,Medical assistant,https://www.wikidata.org/entity/Q14970638,
/m/06yrp2,Ful medames,https://www.wikidata.org/entity/Q1473422,
/m/06ys2,Spider-man,https://www.wikidata.org/entity/Q79037,
/m/06ys27,Bewick s Wren,https://www.wikidata.org/entity/Q997457,
/m/06yvp3,Aligot,https://www.wikidata.org/entity/Q2724885,
/m/06yvrm,Mandevilla,https://www.wikidata.org/entity/Q1889042,
/m/06yx_v,Wolf hunting,https://www.wikidata.org/entity/Q8029925,
/m/06yxgt,Alpine a310,,
/m/06yxqx,Carnyx,https://www.wikidata.org/entity/Q277670,
/m/06yzz,Subaru impreza wrx,,
/m/06z04,Skin,,
/m/06z0hz,Renault avantime,,
/m/06z0n,Sunlight,https://www.wikidata.org/entity/Q193788,http://vocab.getty.edu/page/aat/300056028
/m/06z1bh,Choucroute garnie,https://www.wikidata.org/entity/Q12699,
/m/06z37_,Picture frame,,
/m/06z3rh,Red mulberry,https://www.wikidata.org/entity/Q1520764,
/m/06z3v,Stout,https://www.wikidata.org/entity/Q217825,
/m/06z4cq,Rumple minze,https://www.wikidata.org/entity/Q7379386,
/m/06z4ng,Piste,https://www.wikidata.org/entity/Q1281105,http://vocab.getty.edu/page/aat/300312088
/m/06z57z,Burmese food,https://www.wikidata.org/entity/Q1187275,
/m/06z68,Synchronized swimming,,
/m/06z6r,Swimming,https://www.wikidata.org/entity/Q6388,http://vocab.getty.edu/page/aat/300239495
/m/06z7rr,Domaine de canton,https://www.wikidata.org/entity/Q5289860,
/m/06z94s,Renault estafette,,
/m/06z_nw,Tail,https://www.wikidata.org/entity/Q60960,http://vocab.getty.edu/page/aat/300251800
/m/06z_tz,Photograph album,https://www.wikidata.org/entity/Q488053,http://vocab.getty.edu/page/aat/300026695
/m/06zdd5,Batata harra,https://www.wikidata.org/entity/Q2891082,
/m/06zdj,School,https://www.wikidata.org/entity/Q3914,http://vocab.getty.edu/page/aat/300266108
/m/06zfw,Skateboarding,https://www.wikidata.org/entity/Q842284,http://vocab.getty.edu/page/aat/300386709
/m/06zgc,Speed skating,https://www.wikidata.org/entity/Q192431,http://vocab.getty.edu/page/aat/300222804
/m/06zk0jm,Ferrari 458,,
/m/06zk52n,Pastisset,https://www.wikidata.org/entity/Q4891157,
/m/06zkd9,Kolach,https://www.wikidata.org/entity/Q1211684,
/m/06zkk_,Bierock,https://www.wikidata.org/entity/Q4904636,
/m/06zmp9_,Torque screwdriver,https://www.wikidata.org/entity/Q1256552,
/m/06znqns,Cowboy mounted shooting,https://www.wikidata.org/entity/Q16828282,
/m/06zpdb,Silk tree,https://www.wikidata.org/entity/Q750307,
/m/06zpgt,Opel blitz,https://www.wikidata.org/entity/Q527817,
/m/06zpwc,Songpyeon,https://www.wikidata.org/entity/Q716797,
/m/06zq0pr,Salmon burger,https://www.wikidata.org/entity/Q7405551,
/m/06zq8mq,Barbecue chicken,https://www.wikidata.org/entity/Q55604888,
/m/06zqlvs,Lezim,https://www.wikidata.org/entity/Q6538197,
/m/06zrpw8,Graham cracker crust,https://www.wikidata.org/entity/Q5593384,
/m/06zs7,Sniper,https://www.wikidata.org/entity/Q201948,
/m/06zs_t,Thymelicus,https://www.wikidata.org/entity/Q1318004,
/m/06zsjx3,Multihead weigher,https://www.wikidata.org/entity/Q1917546,
/m/06zsq,Sign,https://www.wikidata.org/entity/Q3695082,
/m/06zstm,Violone,https://www.wikidata.org/entity/Q667047,
/m/06zt8xh,Hand-held computer,,
/m/06zts5l,Wheat flour,https://www.wikidata.org/entity/Q2249305,
/m/06zts7g,Soybean oil,https://www.wikidata.org/entity/Q926892,http://vocab.getty.edu/page/aat/300014302
/m/06ztvkx,Macrocystis pyrifera,https://www.wikidata.org/entity/Q278392,
/m/06ztwvs,Mattress pad,https://www.wikidata.org/entity/Q6791882,
/m/06zx72,Arrabbiata sauce,https://www.wikidata.org/entity/Q1891043,
/m/06zytg,Pickling,https://www.wikidata.org/entity/Q1503967,
/m/06zz9q,Dodge st. regis,,
/m/07030,Sushi,https://www.wikidata.org/entity/Q46383,
/m/0703r8,Loveseat,https://www.wikidata.org/entity/Q72200,http://vocab.getty.edu/page/aat/300038601
/m/0704ff,Triumph tr5,,
/m/07059,Switch,https://www.wikidata.org/entity/Q5320,http://vocab.getty.edu/page/aat/300050682
/m/0705rn,Arancini,https://www.wikidata.org/entity/Q268857,
/m/07068,Samurai,https://www.wikidata.org/entity/Q38142,
/m/07079l,Malacosoma disstria,https://www.wikidata.org/entity/Q2121239,
/m/0708gq,Apfelwein,https://www.wikidata.org/entity/Q618389,
/m/0708qt,Artois hound,https://www.wikidata.org/entity/Q37758,
/m/0708sy,Duck confit,https://www.wikidata.org/entity/Q2992515,
/m/0709jg,Cranberry sauce,https://www.wikidata.org/entity/Q2915430,
/m/070b4s,Friendship day,,
/m/070c4,Super nintendo entertainment system,https://www.wikidata.org/entity/Q183259,
/m/070dn6,Crt projector,https://www.wikidata.org/entity/Q354132,
/m/070fdj,Rolling tobacco,,
/m/070g37,Creamed corn,https://www.wikidata.org/entity/Q5183372,
/m/070jdl,Ford fairlane,,
/m/070jf8,Ford fairlane (australia),,
/m/070jy9,Bobotie,https://www.wikidata.org/entity/Q888832,
/m/070k08,Mozzarella sticks,https://www.wikidata.org/entity/Q1055940,
/m/070kp2,Diatonic button accordion,https://www.wikidata.org/entity/Q379269,
/m/070lt0,Court-bouillon,https://www.wikidata.org/entity/Q3001487,
/m/070lv,Sling,https://www.wikidata.org/entity/Q7540667,
/m/070m9,Stock car racing,https://www.wikidata.org/entity/Q1758324,
/m/070qm,Freight transport,https://www.wikidata.org/entity/Q651658,
/m/070rx,Spam,https://www.wikidata.org/entity/Q250039,
/m/070rzx,Gardetto's,https://www.wikidata.org/entity/Q5522505,
/m/070s0m,Arame,https://www.wikidata.org/entity/Q2703932,
/m/070vn,Superman,https://www.wikidata.org/entity/Q79015,
/m/070w8v,Ti'punch,https://www.wikidata.org/entity/Q3527971,
/m/070wyb,Sancocho,,
/m/070zwp,Mouse eared bat,https://www.wikidata.org/entity/Q223384,http://vocab.getty.edu/page/aat/300310335
/m/0711_5,Stall,https://www.wikidata.org/entity/Q22741872,
/m/0713b9,Kiwiburger,https://www.wikidata.org/entity/Q6418914,
/m/0714y3,Maserati gran sport,,
/m/0715p,Slingshot,https://www.wikidata.org/entity/Q13672,http://vocab.getty.edu/page/aat/300201658
/m/0715t2,Calf (Body Part),,
/m/0717z9,Gofio,https://www.wikidata.org/entity/Q1412378,
/m/071__3,Torpedo ram,https://www.wikidata.org/entity/Q1158936,
/m/071bgc,Agaric,https://www.wikidata.org/entity/Q2384195,
/m/071j9r,Cool,https://www.wikidata.org/entity/Q299088,
/m/071jj,Siberian husky,https://www.wikidata.org/entity/Q39295,
/m/071k0,Skiing,https://www.wikidata.org/entity/Q130949,http://vocab.getty.edu/page/aat/300222781
/m/071m1q,Miracle whip,https://www.wikidata.org/entity/Q3315811,
/m/071p9,Ski,https://www.wikidata.org/entity/Q172226,http://vocab.getty.edu/page/aat/300230122
/m/071pt,Swedish cuisine,https://www.wikidata.org/entity/Q35623,
/m/071qp,Squirrel,https://www.wikidata.org/entity/Q9482,http://vocab.getty.edu/page/aat/300250602
/m/071r5,Scarecrow,https://www.wikidata.org/entity/Q1990797,
/m/071rm,Shooting,https://www.wikidata.org/entity/Q2252077,
/m/071t0,Shooting sport,,
