LabelName,DisplayName,wikidata
/m/0hcrq,Galangal,https://www.wikidata.org/entity/Q734727
/m/0hdl4,Sukhoi su-27,https://www.wikidata.org/entity/Q173680
/m/0hdln,Ruler,https://www.wikidata.org/entity/Q104555
/m/0hf2p,Mini cooper,
/m/0hf35,Volkswagen beetle,
/m/0hf58v5,Luggage and bags,
/m/0hf73,Aerobatics,https://www.wikidata.org/entity/Q373557
/m/0hfcz,Solanum,https://www.wikidata.org/entity/Q134172
/m/0hg6h,Compact cassette,https://www.wikidata.org/entity/Q149757
/m/0hg7b,Microphone,https://www.wikidata.org/entity/Q46384
/m/0hglxwd,Place card holder,
/m/0hgm2zp,Peugeot 208,
/m/0hgm4fy,Network software,
/m/0hgmckj,Riding gear,
/m/0hgmx2r,Motorcycle suit,
/m/0hgmzlq,Motorcycle protective clothing,
/m/0hgn_pr,Active pants,
/m/0hgntgw,Active tank,
/m/0hgnvwy,Dance skirt,
/m/0hgnxbq,Active shirt,
/m/0hgnxby,Watch accessory,
/m/0hgp2z0,Martial arts shorts,
/m/0hgp2z7,Active Undergarment,
/m/0hgp5bc,Formal gloves,
/m/0hgpbgq,Active shorts,
/m/0hgpr70,Office application software,
/m/0hgpv0d,Tablet computer charger,
/m/0hgq00b,Garment steamer,
/m/0hgq063,Wedding ceremony supply,
/m/0hgq843,Printer consumable,
/m/0hgqydr,Cover-up,
/m/0hgr37j,Hard drive mount,
/m/0hgr6,Denim,https://www.wikidata.org/entity/Q652698
/m/0hgr9by,Safety glove,
/m/0hgr9cc,Headphone ear pad,
/m/0hgrc_y,Printer tray,
/m/0hgrh95,Dance dress,
/m/0hgrj75,Outdoor shoe,
/m/0hgrk48,Wristlet,
/m/0hgrk4l,Printer maintenance kit,
/m/0hgrl9z,Food warmer,
/m/0hgrxrs,Camera cleaner,
/m/0hgry22,Exercise mat,
/m/0hgry_b,Poker set,
/m/0hgryjx,Business bag,
/m/0hgrz_r,Stereo amplifier,
/m/0hgrzh6,Bridal veil,
/m/0hgrzkp,Shoulder bag,
/m/0hgrznh,Watch strap,
/m/0hgrzs5,Drink lid,
/m/0hgs0dy,Foam roller,
/m/0hgs0h1,Projector mount,
/m/0hgs0nk,Knife holder,
/m/0hgs0qf,Camera remote control,
/m/0hgs0wq,Decorative fan,
/m/0hgs11z,Cake board,
/m/0hgs1d_,Sewing machine feet,
/m/0hgs1fl,Tool socket,
/m/0hgs1kk,Christmas tree skirt,
/m/0hgs1tp,Slide sandal,
/m/0hgs2b7,Straw dispenser,
/m/0hgs2h_,Bridal accessory,
/m/0hgs3h_,Dinnerware set,
/m/0hgs3x_,Scsi cable,
/m/0hgs4hj,Sunless tanner,
/m/0hgs4jj,Puffer,
/m/0hgs4k7,Contact grill,
/m/0hgs526,Costume accessory,
/m/0hgs54_,Costume hat,
/m/0hgs5gr,Fisherman sandal,
/m/0hgs60w,Tablet computer stand,
/m/0hgs62l,Pet id tag,
/m/0hgs64c,Baby & toddler shoe,
/m/0hgs73x,Camera strap,
/m/0hgs7hx,Xbox 360 hard drive,
/m/0hgs7v4,Bridal clothing,
/m/0hgs839,Tennis shoe,
/m/0hgs8_6,American football cleat,
/m/0hgs8lb,Pet vitamins & supplements,
/m/0hgs8q7,Bicycle cleat,
/m/0hgs8s2,Swimsuit bottom,
/m/0hgs8xl,Mobile phone car mount,
/m/0hgs9bq,Walking shoe,
/m/0hgs9r2,Automotive light bulb,
/m/0hgsb5g,Day dress,
/m/0hgsb7j,Electric griddle,
/m/0hgsb8b,Shoe organizer,
/m/0hgsb93,Basketball shoe,
/m/0hgsbb1,Printer ribbon,
/m/0hgsbb8,Cutting mat,
/m/0hgsbhn,Hiking shoe,
/m/0hgsbl7,Outdoor umbrella base,
/m/0hgsbrl,Baby bloomers,
/m/0hgsbt8,Decoy surveillance camera,
/m/0hgsbw3,Cross training shoe,
/m/0hgscdg,Basic pump,
/m/0hgscf0,Slush machine,
/m/0hgsf5m,Bridal shoe,
/m/0hgsf_l,Gardening shoes,
/m/0hgsgmv,Flower girl basket,
/m/0hgsgn9,Yoga mat carrier,
/m/0hgsh7k,Bridal party dress,
/m/0hgslft,Swimsuit top,
/m/0hgsm4f,Snow shovel,
/m/0hgts,Pétanque,https://www.wikidata.org/entity/Q189317
/m/0hgv8,Boules,https://www.wikidata.org/entity/Q895060
/m/0hhbr,Art gallery,https://www.wikidata.org/entity/Q207694
/m/0hhdb,Shopping,https://www.wikidata.org/entity/Q830036
/m/0hhnm,Sea urchin,https://www.wikidata.org/entity/Q83483
/m/0hhpg,Alfalfa,https://www.wikidata.org/entity/Q156106
/m/0hhpxkz,Lanttulaatikko,https://www.wikidata.org/entity/Q7654273
/m/0hhrcvd,Frankfurter würstchen,https://www.wikidata.org/entity/Q681770
/m/0hhsw66,Yoga pant,https://www.wikidata.org/entity/Q8054336
/m/0hhtq,European Swallow,https://www.wikidata.org/entity/Q25429
/m/0hjbz,Drinking,https://www.wikidata.org/entity/Q876776
/m/0hjf,Amphibian,https://www.wikidata.org/entity/Q10908
/m/0hjmr,Lockheed martin f-22 raptor,https://www.wikidata.org/entity/Q133324
/m/0hjzp,Kitten,https://www.wikidata.org/entity/Q147
/m/0hk26,Stimulant,https://www.wikidata.org/entity/Q211036
/m/0hkf,Agriculture,https://www.wikidata.org/entity/Q11451
/m/0hkfc,Kooikerhondje,https://www.wikidata.org/entity/Q38716
/m/0hkmy,Fern,https://www.wikidata.org/entity/Q80005
/m/0hkqn,Lockheed Martin,https://www.wikidata.org/entity/Q7240
/m/0hkvx,Prairie,https://www.wikidata.org/entity/Q194281
/m/0hkxq,Broccoli,
/m/0hl08,Tropics,https://www.wikidata.org/entity/Q42530
/m/0hl6y,Vine,https://www.wikidata.org/entity/Q917284
/m/0hlhl,Moth,https://www.wikidata.org/entity/Q1725788
/m/0hlsd,Northern red oak,https://www.wikidata.org/entity/Q147525
/m/0hltv,Pilot,https://www.wikidata.org/entity/Q2095549
/m/0hlv8,Chestnut Oak,https://www.wikidata.org/entity/Q1735296
/m/0hlw,Algae,https://www.wikidata.org/entity/Q37868
/m/0hlzc,Evergreen,https://www.wikidata.org/entity/Q190489
/m/0hlzt,Deciduous,https://www.wikidata.org/entity/Q1131316
/m/0hm03,Trail,https://www.wikidata.org/entity/Q628179
/m/0hm1h,Snorkeling,https://www.wikidata.org/entity/Q2471422
/m/0hmvxxv,Soy ice cream,
/m/0hn6w,Vascular plant,https://www.wikidata.org/entity/Q27133
/m/0hn8p41,Toyota 86,
/m/0hn99mp,Ground turkey,https://www.wikidata.org/entity/Q5610979
/m/0hn_2,Satellite radio,https://www.wikidata.org/entity/Q2090081
/m/0hnbb18,Bakwan,https://www.wikidata.org/entity/Q4208144
/m/0hnbsn3,Samsung galaxy,https://www.wikidata.org/entity/Q493064
/m/0hnc1,Woodland,https://www.wikidata.org/entity/Q3241565
/m/0hndl,Shade,https://www.wikidata.org/entity/Q416849
/m/0hnf4z3,Chicken and chips,https://www.wikidata.org/entity/Q5096283
/m/0hnnb,Umbrella,https://www.wikidata.org/entity/Q41607
/m/0hnqgsf,Bread flour,
/m/0hnqhjg,Unbleached all-purpose flour,
/m/0hnqhyx,Cake flour,https://www.wikidata.org/entity/Q2249305
/m/0hnqkgk,Buckwheat flour,https://www.wikidata.org/entity/Q132734
/m/0hnqkmf,Dried apricots,https://www.wikidata.org/entity/Q4247694
/m/0hnws,Iron man,https://www.wikidata.org/entity/Q180704
/m/0hnyf,Hot spring,https://www.wikidata.org/entity/Q177380
/m/0hnyx,Pastry,https://www.wikidata.org/entity/Q477248
/m/0hnzb,Rose water,https://www.wikidata.org/entity/Q900450
/m/0hp2h,Horsetail,
/m/0hp39,Anzac biscuit,https://www.wikidata.org/entity/Q2560689
/m/0hp3n,Pavlova,https://www.wikidata.org/entity/Q412132
/m/0hpcdn2,Rapper,
/m/0hpcnh9,Violinist,
/m/0hpf8,Tzatziki,https://www.wikidata.org/entity/Q836538
/m/0hpjg1v,Equestrian,
/m/0hpjt,Orator,https://www.wikidata.org/entity/Q12859263
/m/0hpm0,Adder's tongue,
/m/0hpnr,Hospital,https://www.wikidata.org/entity/Q16917
/m/0hpx4,Birch,https://www.wikidata.org/entity/Q25243
/m/0hq8,Abacus,https://www.wikidata.org/entity/Q12806
/m/0hqkz,Grapefruit,https://www.wikidata.org/entity/Q41350
/m/0hqnc,Boeing 707,https://www.wikidata.org/entity/Q6394
/m/0hqs,Acid,https://www.wikidata.org/entity/Q11158
/m/0hqvc,Water lily,https://www.wikidata.org/entity/Q12972531
/m/0hqvyqt,Flax seed,
/m/0hr020l,Lesser skullcap,https://www.wikidata.org/entity/Q159417
/m/0hr1s_w,Curry,https://www.wikidata.org/entity/Q164606
/m/0hr5k,Festival,https://www.wikidata.org/entity/Q132241
/m/0hr5k25,Opel mokka,
/m/0hr7kv1,Espressino,https://www.wikidata.org/entity/Q3733231
/m/0hr8,Asphalt,https://www.wikidata.org/entity/Q202251
/m/0hr95w1,Pointer (Computer),
/m/0hr9x_q,Parasa,https://www.wikidata.org/entity/Q7135863
/m/0hrcj2p,Backyard,https://www.wikidata.org/entity/Q4839857
/m/0hrv9,Elm,https://www.wikidata.org/entity/Q131113
/m/0hs32,Prunus,https://www.wikidata.org/entity/Q12372598
/m/0hs8k,Bullet,https://www.wikidata.org/entity/Q174583
/m/0hscv,American robin,https://www.wikidata.org/entity/Q460967
/m/0hsgr,Chestnut,https://www.wikidata.org/entity/Q129324
/m/0hsrd,Sailing ship,https://www.wikidata.org/entity/Q170483
/m/0hsrw,Sailboat,https://www.wikidata.org/entity/Q1075310
/m/0ht80,Ketchup,https://www.wikidata.org/entity/Q178143
/m/0htd3,Maidenhair tree,https://www.wikidata.org/entity/Q43284
/m/0htp,Astronaut,https://www.wikidata.org/entity/Q11631
/m/0htpj,Loon,https://www.wikidata.org/entity/Q3758978
/m/0hv3g,Conifer,https://www.wikidata.org/entity/Q132825
/m/0hv6w,Logging,https://www.wikidata.org/entity/Q845249
/m/0hw1x,Chop suey,https://www.wikidata.org/entity/Q269100
/m/0hw_s,Basset hound,https://www.wikidata.org/entity/Q37716
/m/0hwky,Pattern,https://www.wikidata.org/entity/Q2083958
/m/0hx15,Lada niva,
/m/0hx74,Fox hunting,https://www.wikidata.org/entity/Q133333
/m/0hy7s,Alarm device,https://www.wikidata.org/entity/Q945434
/m/0hyb2,Altar,
/m/0hyh8,Ammonoidea,https://www.wikidata.org/entity/Q228002
/m/0hymb,Angry,
/m/0hyn4,Anise,https://www.wikidata.org/entity/Q28692
/m/0hyyb,Supper,https://www.wikidata.org/entity/Q568285
/m/0hz4q,Breakfast,https://www.wikidata.org/entity/Q80973
/m/0hz5,Aardvark,https://www.wikidata.org/entity/Q46212
/m/0hzlg,Dahlia,https://www.wikidata.org/entity/Q130918
/m/0hznd04,Cultrun,https://www.wikidata.org/entity/Q5193170
/m/0hznnb8,Trutruca,https://www.wikidata.org/entity/Q1082843
/m/0hzp2y2,Public school,https://www.wikidata.org/entity/Q413211
/m/0hzqk8z,Face mask,https://www.wikidata.org/entity/Q5428367
/m/0hzqq,Dahlia 'bishop of llandaff',https://www.wikidata.org/entity/Q5208897
/m/0hzr82v,Blue Copper,https://www.wikidata.org/entity/Q3268319
/m/0hzsv,Weights,
/m/0hzy2,Veil,https://www.wikidata.org/entity/Q6497446
/m/0j01,Agave,https://www.wikidata.org/entity/Q155874
/m/0j0hx,Moskvitch (Brand),https://www.wikidata.org/entity/Q36044
/m/0j0kc,Chaika,
/m/0j0rj,Guarana (Plant),https://www.wikidata.org/entity/Q209089
/m/0j0w6,Boxing ring,https://www.wikidata.org/entity/Q2290113
/m/0j15l,Poison ivy (Plant),https://www.wikidata.org/entity/Q102346183
/m/0j160,Sumac,https://www.wikidata.org/entity/Q157649
/m/0j1_ylk,Motorcycle racer,
/m/0j1vh,Scribe,
/m/0j24d_1,Personal computer hardware,
/m/0j25fgx,Allen,https://www.wikidata.org/entity/Q219314
/m/0j25zyj,Drum stick,https://www.wikidata.org/entity/Q6566344
/m/0j272k5,Eyewear,https://www.wikidata.org/entity/Q5422874
/m/0j274f2,Bhangra,https://www.wikidata.org/entity/Q4901013
/m/0j28bnr,Single pot still whiskey,https://www.wikidata.org/entity/Q3410941
/m/0j28m92,Maksalaatikko,https://www.wikidata.org/entity/Q3296760
/m/0j2b8_h,Kaeng som,https://www.wikidata.org/entity/Q6345997
/m/0j2hg,Botanical garden,https://www.wikidata.org/entity/Q167346
/m/0j2kx,Waterfall,https://www.wikidata.org/entity/Q34038
/m/0j2y1zs,Absinthe mansinthe,
/m/0j3cs_m,Rockbreaker,https://www.wikidata.org/entity/Q7354973
/m/0j3cw1l,Khaman,https://www.wikidata.org/entity/Q6399898
/m/0j3d76m,Winter melon punch,https://www.wikidata.org/entity/Q8026397
/m/0j3g5tq,Brewmaster,
/m/0j3gg,Rounders,https://www.wikidata.org/entity/Q1075286
/m/0j3gthp,Shrub (Drink),https://www.wikidata.org/entity/Q42295
/m/0j3gw_j,River cooter,https://www.wikidata.org/entity/Q1193060
/m/0j4275g,Speckled bass,https://www.wikidata.org/entity/Q3006347
/m/0j42k12,Dendrobium victoriae-reginae,https://www.wikidata.org/entity/Q5256722
/m/0j43h1d,Phalaenopsis sanderiana,https://www.wikidata.org/entity/Q4046808
/m/0j45k,Turkish van,https://www.wikidata.org/entity/Q42724
/m/0j45sd1,Dendrobium sanderae,
/m/0j46v,Persian,https://www.wikidata.org/entity/Q42610
/m/0j496,Band-aid,https://www.wikidata.org/entity/Q2737652
/m/0j4mv,Crossword,https://www.wikidata.org/entity/Q83207
/m/0j4rl,Pelican,https://www.wikidata.org/entity/Q19413
/m/0j5m8lt,Darts player,
/m/0j5wx,Hornbill,https://www.wikidata.org/entity/Q26773
/m/0j60_,American curl,https://www.wikidata.org/entity/Q7960
/m/0j60j,Maine coon,https://www.wikidata.org/entity/Q42659
/m/0j62f,Rectangle,https://www.wikidata.org/entity/Q209
/m/0j63_6t,Lavandula lanata,https://www.wikidata.org/entity/Q4251971
/m/0j64pd2,Overskirt,https://www.wikidata.org/entity/Q7113974
/m/0j65rr6,Godfather,https://www.wikidata.org/entity/Q19284238
/m/0j67plv,Lotus (Automobile),https://www.wikidata.org/entity/Q217407
/m/0j685wq,Bugatti,https://www.wikidata.org/entity/Q27401
/m/0j6jq,Floodplain,https://www.wikidata.org/entity/Q193110
/m/0j6m2,Stream,https://www.wikidata.org/entity/Q47521
/m/0j6n39d,Tvr (Automobile Make),https://www.wikidata.org/entity/Q46937
/m/0j6n6s8,Tesla,https://www.wikidata.org/entity/Q765530
/m/0j6p4fm,Caricaturist,
/m/0j6ppyt,Daewoo,https://www.wikidata.org/entity/Q321772
/m/0j6ql,Plane-tree family,https://www.wikidata.org/entity/Q171425
/m/0j6r0,Cypriniformes,https://www.wikidata.org/entity/Q177879
/m/0j6v7,Recycling,https://www.wikidata.org/entity/Q132580
/m/0j72pxm,Gmc,https://www.wikidata.org/entity/Q408467
/m/0j7jq86,Pachyphytum,https://www.wikidata.org/entity/Q310629
/m/0j7llbx,Dog Snapper,https://www.wikidata.org/entity/Q955345
/m/0j7qj,Worship,https://www.wikidata.org/entity/Q2514663
/m/0j7ty,Blossom,https://www.wikidata.org/entity/Q2047589
/m/0j7vm,Kuvasz,https://www.wikidata.org/entity/Q38467
/m/0j85,Arctic ocean,https://www.wikidata.org/entity/Q788
/m/0j8k6,Ceviche,https://www.wikidata.org/entity/Q1057953
/m/0j8mx,Cricket-like insect,https://www.wikidata.org/entity/Q167810
/m/0j91q,Hummingbird,https://www.wikidata.org/entity/Q43624
/m/0j969,Brine,https://www.wikidata.org/entity/Q214403
/m/0j98l,Opossum,https://www.wikidata.org/entity/Q21834
/m/0j9k7k5,Anchovy (food),https://www.wikidata.org/entity/Q192662
/m/0j9kg3c,Sardines,
/m/0j9l1jz,Red Turtlehead,https://www.wikidata.org/entity/Q1482967
/m/0j9mvtg,Eagleray,https://www.wikidata.org/entity/Q321976
/m/0j9nfgq,Gulf flounder,https://www.wikidata.org/entity/Q5617558
/m/0j9pm1q,The botanist,https://www.wikidata.org/entity/Q7719471
/m/0j9qfzr,Salmon (Food),https://www.wikidata.org/entity/Q2796766
/m/0j_1bnd,Limonana,https://www.wikidata.org/entity/Q13287
/m/0j_3l7t,Issoria,https://www.wikidata.org/entity/Q1098231
/m/0j_3vzd,Clique,https://www.wikidata.org/entity/Q1662634
/m/0j_4l0f,Orchids of the philippines,
/m/0j_54rd,Cakalang fufu,https://www.wikidata.org/entity/Q5018040
/m/0j_55bm,Jokgu,https://www.wikidata.org/entity/Q6269766
/m/0j_5b,Monoplane,https://www.wikidata.org/entity/Q627537
/m/0j_5w50,Dendrobium uniflorum,https://www.wikidata.org/entity/Q5256719
/m/0j_68rq,Bubur ayam,https://www.wikidata.org/entity/Q17049555
/m/0j_s4,Metropolitan area,https://www.wikidata.org/entity/Q1907114
/m/0j_yc,Wasp,https://www.wikidata.org/entity/Q9458574
/m/0jb2l,Thunderstorm,https://www.wikidata.org/entity/Q2857578
/m/0jb3,Assault rifle,https://www.wikidata.org/entity/Q177456
/m/0jb9b,Bombyx mori,
/m/0jbk,Animal,https://www.wikidata.org/entity/Q729
/m/0jbr7,Clove,https://www.wikidata.org/entity/Q26736
/m/0jc3n,Exotic shorthair,https://www.wikidata.org/entity/Q42555
/m/0jc_p,Orange (Color),https://www.wikidata.org/entity/Q2028096
/m/0jcd,Ray-finned fish,https://www.wikidata.org/entity/Q127282
/m/0jcq8,Smooth newt,https://www.wikidata.org/entity/Q215247
/m/0jcr2,Red eared slider,https://www.wikidata.org/entity/Q207839
/m/0jd1w,Jacobaea vulgaris,https://www.wikidata.org/entity/Q1144724
/m/0jd98,Grenadier,https://www.wikidata.org/entity/Q313303
/m/0jfd5,Lunch,https://www.wikidata.org/entity/Q12896105
/m/0jffp,Dinner,https://www.wikidata.org/entity/Q657221
/m/0jfrt,Corned beef,https://www.wikidata.org/entity/Q1133209
/m/0jg24,Image,https://www.wikidata.org/entity/Q478798
/m/0jg57,Bell pepper,https://www.wikidata.org/entity/Q1548030
/m/0jgcl,Conquistador,https://www.wikidata.org/entity/Q126236
/m/0jgxn,Psychologist,https://www.wikidata.org/entity/Q212980
/m/0jh8w,Plywood,https://www.wikidata.org/entity/Q219803
/m/0jhgb,Scarabs,https://www.wikidata.org/entity/Q1209168
/m/0jhmw,Accessory fruit,https://www.wikidata.org/entity/Q147545
/m/0jhv_,Blackberry,https://www.wikidata.org/entity/Q19842373
/m/0jj7c,Stag beetles,https://www.wikidata.org/entity/Q208786
/m/0jj9d,Grenadine,https://www.wikidata.org/entity/Q1136498
/m/0jj_h,Tributary,https://www.wikidata.org/entity/Q159675
/m/0jjc,Aikido,https://www.wikidata.org/entity/Q43114
/m/0jjw,Art,https://www.wikidata.org/entity/Q735
/m/0jk_092,Sarsaparilla,https://www.wikidata.org/entity/Q1174436
/m/0jk_h2_,Well drink,https://www.wikidata.org/entity/Q7283928
/m/0jkw095,Chiavari chair,https://www.wikidata.org/entity/Q3954157
/m/0jkz88j,Green coffee,https://www.wikidata.org/entity/Q153697
/m/0jl10zr,Prairie rose,https://www.wikidata.org/entity/Q952147
/m/0jlk7,Claw,https://www.wikidata.org/entity/Q217605
/m/0jlr1,Lada samara,
/m/0jlwg,Red trillium,https://www.wikidata.org/entity/Q3539177
/m/0jly1,Turkey,https://www.wikidata.org/entity/Q43
/m/0jm_,American football,https://www.wikidata.org/entity/Q41323
/m/0jmbc,Odometer,https://www.wikidata.org/entity/Q745105
/m/0jmpt,Canvas,https://www.wikidata.org/entity/Q4259259
/m/0jmq7,Sundial,https://www.wikidata.org/entity/Q80793
/m/0jnbx,Hurling,https://www.wikidata.org/entity/Q213711
/m/0jncr,Shinty,https://www.wikidata.org/entity/Q850256
/m/0jnd6,Camogie,https://www.wikidata.org/entity/Q601972
/m/0jnvp,Baby,https://www.wikidata.org/entity/Q998
/m/0jnxw,Stew,https://www.wikidata.org/entity/Q2920963
/m/0jp31,Sail,https://www.wikidata.org/entity/Q25999
/m/0jpqm,Avalanche,https://www.wikidata.org/entity/Q7935
/m/0jpy5,Calendula,https://www.wikidata.org/entity/Q147281
/m/0jq47,Mercenary,https://www.wikidata.org/entity/Q178197
/m/0jqb,Annual plant,https://www.wikidata.org/entity/Q192691
/m/0jqg4,Tiger lily,https://www.wikidata.org/entity/Q7801530
/m/0jqgx,Lily,https://www.wikidata.org/entity/Q5194627
/m/0jqjp,Iris (Plant),https://www.wikidata.org/entity/Q1471499
/m/0jqxl,Yucca,https://www.wikidata.org/entity/Q156317
/m/0jr2,Mouthwash,https://www.wikidata.org/entity/Q518968
/m/0jrtf,White oak,https://www.wikidata.org/entity/Q2305627
/m/0js2k,Green lantern,https://www.wikidata.org/entity/Q32884
/m/0jsdb,Bmw 328,
/m/0jt1zhd,Opel adam,
/m/0jt211b,Cattleya elongata,https://www.wikidata.org/entity/Q5054127
/m/0jt2t3g,Arabian mau,https://www.wikidata.org/entity/Q7970
/m/0jt470j,Salted fish,https://www.wikidata.org/entity/Q838052
/m/0jt59tb,Cockatoo,https://www.wikidata.org/entity/Q31448
/m/0jt7c,Totem pole,https://www.wikidata.org/entity/Q83809
/m/0jt7t,Poison ivy (Fictional Character),https://www.wikidata.org/entity/Q102346183
/m/0jt7tfc,Peregrine falcon,https://www.wikidata.org/entity/Q30535
/m/0jt8z1w,Coca (Plant),https://www.wikidata.org/entity/Q66793593
/m/0jt9,Alismatales,
/m/0jtbr,Poutine,https://www.wikidata.org/entity/Q396184
/m/0jtc5,Yarrow,https://www.wikidata.org/entity/Q25408
/m/0jtdp,Documentary,
/m/0jtg0,Sitar,https://www.wikidata.org/entity/Q229205
/m/0jtjg,Stork,https://www.wikidata.org/entity/Q28507
/m/0jtkg,Locust,https://www.wikidata.org/entity/Q83931
/m/0jtn8,Volkswagen kübelwagen,
/m/0jts,Apiales,https://www.wikidata.org/entity/Q21138
/m/0jts3,Presbyter,https://www.wikidata.org/entity/Q831474
/m/0jtsh,American elm,https://www.wikidata.org/entity/Q469382
/m/0jtt9,Chili pepper,https://www.wikidata.org/entity/Q165199
/m/0jv4d,Saint-jean-baptiste day,https://www.wikidata.org/entity/Q3870479
/m/0jv7,Asterales,https://www.wikidata.org/entity/Q21730
/m/0jwn_,Pomegranate,https://www.wikidata.org/entity/Q13188
/m/0jwr9,Cardinal (Person),https://www.wikidata.org/entity/Q1570209
/m/0jwt1v6,Sweet Rolls,
/m/0jwy1nx,Bavaria non-alcoholic beer,https://www.wikidata.org/entity/Q4873642
/m/0jwykhp,Eel (Food),https://www.wikidata.org/entity/Q128685
/m/0jwzhtg,Carving,https://www.wikidata.org/entity/Q18448934
/m/0jxw5,Equestrianism,
/m/0jxxt,Horse racing,https://www.wikidata.org/entity/Q187916
/m/0jxy,Anime,https://www.wikidata.org/entity/Q1107
/m/0jy4k,Doughnut,https://www.wikidata.org/entity/Q192783
/m/0jyfg,Glasses,https://www.wikidata.org/entity/Q37501
/m/0jyfz,Contact lens,https://www.wikidata.org/entity/Q23797
/m/0jygg,Geographer,https://www.wikidata.org/entity/Q901402
/m/0jyt6,Masque,https://www.wikidata.org/entity/Q2207959
/m/0jytl,Masquerade ball,https://www.wikidata.org/entity/Q2641292
/m/0jzbb,Paramedic,https://www.wikidata.org/entity/Q330204
/m/0jzgx,Flat racing,
/m/0jzps,Hummus,https://www.wikidata.org/entity/Q241987
/m/0jzz1,Bovine,https://www.wikidata.org/entity/Q4979192
/m/0k05r,Court,https://www.wikidata.org/entity/Q41487
/m/0k0_z,Sauna,https://www.wikidata.org/entity/Q57036
/m/0k0c,All saints' day,https://www.wikidata.org/entity/Q587
/m/0k0dk86,Boar grunt,https://www.wikidata.org/entity/Q654698
/m/0k0mp,Porridge,
/m/0k0pj,Human nose,
/m/0k0qpqb,Spinach salad,https://www.wikidata.org/entity/Q7577444
/m/0k0vjhk,Dendrobium bullenianum,https://www.wikidata.org/entity/Q4037204
/m/0k1ps,Cork,https://www.wikidata.org/entity/Q347404
/m/0k1r0,Thing,https://www.wikidata.org/entity/Q910204
/m/0k1tl,Pen,https://www.wikidata.org/entity/Q165447
/m/0k28f6f,Rosa wichuraiana,https://www.wikidata.org/entity/Q1422123
/m/0k2dm,Dragon ball,https://www.wikidata.org/entity/Q2020
/m/0k2jq,Sabre,https://www.wikidata.org/entity/Q231204
/m/0k2kjjb,Greenhouse Frog,https://www.wikidata.org/entity/Q3010817
/m/0k2n5,Daylighting,https://www.wikidata.org/entity/Q54316
/m/0k335,Electric motor,
/m/0k34p,Honeysuckle,https://www.wikidata.org/entity/Q156047
/m/0k354,Lilac,https://www.wikidata.org/entity/Q6565319
/m/0k35l,Camellia,https://www.wikidata.org/entity/Q212815
/m/0k362,Tulip,https://www.wikidata.org/entity/Q93201
/m/0k36l,Catchfly,https://www.wikidata.org/entity/Q116209
/m/0k370,Aster,https://www.wikidata.org/entity/Q747334
/m/0k3b9,Hydrangea,https://www.wikidata.org/entity/Q155997
/m/0k3bt,Pansy,https://www.wikidata.org/entity/Q12861234
/m/0k3lrrs,Battery energy drink,https://www.wikidata.org/entity/Q2891749
