LabelName,DisplayName,wikidata
/m/039x97,Buckle,https://www.wikidata.org/entity/Q1135567
/m/039xj_,Human ear,
/m/039xkh,Sporting clays,https://www.wikidata.org/entity/Q919072
/m/039zd9,Shōji,https://www.wikidata.org/entity/Q1069525
/m/03_03q,Bowl cut,https://www.wikidata.org/entity/Q3041932
/m/03_04d,Pesäpallo,https://www.wikidata.org/entity/Q1295867
/m/03_055,Cornrows,https://www.wikidata.org/entity/Q1134267
/m/03_0x5,Grasshopper,https://www.wikidata.org/entity/Q18398431
/m/03_163,Barbell,https://www.wikidata.org/entity/Q1043897
/m/03_1y2,Rugby league nines,https://www.wikidata.org/entity/Q3452878
/m/03_27x,Chausie,https://www.wikidata.org/entity/Q42546
/m/03_2f,Igneous rock,https://www.wikidata.org/entity/Q42045
/m/03_2p8,Olallieberry,https://www.wikidata.org/entity/Q3818551
/m/03_3kb,Drive shaft,https://www.wikidata.org/entity/Q6304756
/m/03_5sv,Laboratory equipment,
/m/03_5t7,Pilot boat,https://www.wikidata.org/entity/Q939770
/m/03_69w,Tankini,https://www.wikidata.org/entity/Q1706305
/m/03_7wn,Pointer (Dog),https://www.wikidata.org/entity/Q769804
/m/03_8r,Judo,https://www.wikidata.org/entity/Q11420
/m/03_9ng,Lighter (Vehicle),https://www.wikidata.org/entity/Q20459
/m/03_9pk,Dragon's mouth orchid,https://www.wikidata.org/entity/Q15111652
/m/03__vd,Vauxhall belmont,
/m/03__z0,Bookcase,https://www.wikidata.org/entity/Q215857
/m/03_bvw,Antonov an-3,
/m/03_cjc,Rue,https://www.wikidata.org/entity/Q25062
/m/03_d0,Jazz,https://www.wikidata.org/entity/Q8341
/m/03_ffr,Pusher configuration,https://www.wikidata.org/entity/Q2700567
/m/03_g1h,Mantidae,https://www.wikidata.org/entity/Q645602
/m/03_hl0,Biryani,https://www.wikidata.org/entity/Q271555
/m/03_j5r,Jamaican jerk spice,https://www.wikidata.org/entity/Q6127463
/m/03_k0c,Busy Lizzie,https://www.wikidata.org/entity/Q141672
/m/03_km_,Chest hair,
/m/03_lbl,Sit-up,https://www.wikidata.org/entity/Q609747
/m/03_mn6,Lotus (Plant),
/m/03_mtn,Sacred lotus,https://www.wikidata.org/entity/Q16528
/m/03_pfn,Liver (Color),https://www.wikidata.org/entity/Q9368
/m/03_qcd,Infiniti q45,
/m/03_qhc,Grille,https://www.wikidata.org/entity/Q442591
/m/03_qm,Jeep,https://www.wikidata.org/entity/Q30113
/m/03_t_4,Black history month,https://www.wikidata.org/entity/Q458206
/m/03_vlr,Smooth fox terrier,https://www.wikidata.org/entity/Q38787
/m/03_vn4,Wire hair fox terrier,https://www.wikidata.org/entity/Q39491
/m/03_vpw,Backing vocalist,https://www.wikidata.org/entity/Q798487
/m/03_wxk,Kitchenware,https://www.wikidata.org/entity/Q1521410
/m/03_z1w,King crab,https://www.wikidata.org/entity/Q1861297
/m/03b0sm,Fishing trawler,https://www.wikidata.org/entity/Q326561
/m/03b2w5,Toyota starlet,
/m/03b34z,Twenty20,https://www.wikidata.org/entity/Q868200
/m/03b3mn,Trainer,https://www.wikidata.org/entity/Q41426
/m/03b3nf,Horse trainer,https://www.wikidata.org/entity/Q466640
/m/03b44g,Tee,https://www.wikidata.org/entity/Q1938377
/m/03b4_0,Crimson columbine,https://www.wikidata.org/entity/Q7305305
/m/03b4jt,Skirret,https://www.wikidata.org/entity/Q228122
/m/03b5lj,Kennel club,https://www.wikidata.org/entity/Q1210008
/m/03b61y,Game,https://www.wikidata.org/entity/Q11410
/m/03b62b,Bichon,https://www.wikidata.org/entity/Q856794
/m/03b6_4,Steering wheel,https://www.wikidata.org/entity/Q679300
/m/03b6hk,Catalan sheepdog,https://www.wikidata.org/entity/Q29058
/m/03b6lj,Crumpet,https://www.wikidata.org/entity/Q1142029
/m/03b6pr,Mailbox,https://www.wikidata.org/entity/Q1587360
/m/03b848,Harvest,https://www.wikidata.org/entity/Q213753
/m/03b8_5,Brittany,https://www.wikidata.org/entity/Q327
/m/03b9jw,Solar dish,https://www.wikidata.org/entity/Q837515
/m/03b_2mq,Alvis te 21,
/m/03b_sk,Bird bath,https://www.wikidata.org/entity/Q371452
/m/03b_vg,Ayran,https://www.wikidata.org/entity/Q192892
/m/03bbps,Power plugs and sockets,https://www.wikidata.org/entity/Q215292
/m/03bd22,Corn salad,https://www.wikidata.org/entity/Q158954
/m/03bdrd,Fisheye lens,https://www.wikidata.org/entity/Q121567
/m/03bgj7,Sport climbing,https://www.wikidata.org/entity/Q1541373
/m/03bj1,Panda,https://www.wikidata.org/entity/Q33602
/m/03bk1,Giraffe,https://www.wikidata.org/entity/Q862089
/m/03bkq8,Bakewell tart,https://www.wikidata.org/entity/Q804411
/m/03blhc,Lockheed d-21,https://www.wikidata.org/entity/Q2454458
/m/03bm6,Gardener,https://www.wikidata.org/entity/Q758780
/m/03bmk6,Sanshin,https://www.wikidata.org/entity/Q2709639
/m/03bmqb,Flora,https://www.wikidata.org/entity/Q131449
/m/03bmz,Grits,https://www.wikidata.org/entity/Q1543770
/m/03bn42,Mexican mint,https://www.wikidata.org/entity/Q4582964
/m/03bqt1,Skerry,https://www.wikidata.org/entity/Q216851
/m/03bs3p,Sanshou,https://www.wikidata.org/entity/Q417083
/m/03bt1gh,Games,https://www.wikidata.org/entity/Q11410
/m/03bt1vf,Woman,
/m/03bt6h,Hamiltonstövare,https://www.wikidata.org/entity/Q37978
/m/03bw_6d,Tom cat,https://www.wikidata.org/entity/Q1839152
/m/03bwq,Gas mask,https://www.wikidata.org/entity/Q754396
/m/03bwyww,Iaijutsu,https://www.wikidata.org/entity/Q867731
/m/03bwyyr,Fast food restaurant,https://www.wikidata.org/entity/Q1751429
/m/03bwz1j,Shell,https://www.wikidata.org/entity/Q213096
/m/03bx017,Researcher,
/m/03bx07d,Longboarding,https://www.wikidata.org/entity/Q3434711
/m/03bx1ft,Bird nest,https://www.wikidata.org/entity/Q1137226
/m/03bx2rr,Donskoy,https://www.wikidata.org/entity/Q28859043
/m/03bx2w_,Toyota sprinter,
/m/03bx2yv,Ac adapter,https://www.wikidata.org/entity/Q887369
/m/03bx3wh,Corn on the cob,https://www.wikidata.org/entity/Q5171058
/m/03bx4xn,Audi s8,
/m/03bx51v,Wolseley 4/44,
/m/03bx7lx,High endurance cutter,https://www.wikidata.org/entity/Q16056634
/m/03bx7vb,Ox,https://www.wikidata.org/entity/Q473194
/m/03bx8sb,Hitman,
/m/03bx9vm,Pencak silat,https://www.wikidata.org/entity/Q2040849
/m/03bx_vh,Doctorfish,https://www.wikidata.org/entity/Q137431
/m/03bxg5w,Hierochloe,https://www.wikidata.org/entity/Q7655619
/m/03bxg9d,Mercedes-benz 190sl,
/m/03bxgn4,Sports prototype,https://www.wikidata.org/entity/Q972011
/m/03bxgrp,Company,
/m/03bxkjx,Landing ship medium,https://www.wikidata.org/entity/Q325884
/m/03bxmmb,Vaz-2101,
/m/03bxmx5,Chrysler centura,
/m/03bxns,Independence day,https://www.wikidata.org/entity/Q4788791
/m/03bxpd_,Jaguar xkss,
/m/03bxpdm,Longaniza,
/m/03bxq1r,Patio heater,https://www.wikidata.org/entity/Q1306808
/m/03bxt6z,Runway (Fashion),
/m/03bxtps,Pepper steak,
/m/03bxydg,Optical fiber cable,https://www.wikidata.org/entity/Q197961
/m/03by0vs,Hair tie,https://www.wikidata.org/entity/Q384775
/m/03by_65,Joe pye weed,https://www.wikidata.org/entity/Q1943382
/m/03bycmd,Jokbal,https://www.wikidata.org/entity/Q836773
/m/03bygbf,Ceramic tile cutter,https://www.wikidata.org/entity/Q943654
/m/03byjq2,Polivoks,https://www.wikidata.org/entity/Q3907540
/m/03byk3j,Suzuki kizashi,
/m/03byxzx,Lamborghini reventón,
/m/03byy2b,Monkey bread,https://www.wikidata.org/entity/Q930630
/m/03byz3c,Harlequin cabbage bug,https://www.wikidata.org/entity/Q98771578
/m/03bz8t5,Kia pro cee'd,
/m/03bzh0q,Soy yogurt,https://www.wikidata.org/entity/Q1757352
/m/03bzh11,Brock coupe,
/m/03bzndd,Tesla bluestar,
/m/03bznhh,Toyota iq,
/m/03bzp0,Cone,https://www.wikidata.org/entity/Q42344
/m/03bzyjq,Grillades,https://www.wikidata.org/entity/Q5609162
/m/03c01z,Cadillac cts,
/m/03c073t,Hotteok,https://www.wikidata.org/entity/Q496999
/m/03c0bxg,Limb,
/m/03c0dzw,Batting glove,https://www.wikidata.org/entity/Q3778227
/m/03c0tgr,Bayonne ham,https://www.wikidata.org/entity/Q1230067
/m/03c14tl,Ezogelin soup,https://www.wikidata.org/entity/Q3677884
/m/03c1_30,Fiery Skipper,https://www.wikidata.org/entity/Q1945717
/m/03c1dkx,Therapy,https://www.wikidata.org/entity/Q179661
/m/03c1h0n,Kesong puti,https://www.wikidata.org/entity/Q6395121
/m/03c1zh2,Eyelash curler,https://www.wikidata.org/entity/Q1538114
/m/03c208w,Sulimov dog,https://www.wikidata.org/entity/Q16983787
/m/03c248h,Water chiller,https://www.wikidata.org/entity/Q1722733
/m/03c2qfl,Mabey logistic support bridge,https://www.wikidata.org/entity/Q6721573
/m/03c2tct,Chinese hawthorn,https://www.wikidata.org/entity/Q1141735
/m/03c2yx_,Snow bridge,https://www.wikidata.org/entity/Q7548378
/m/03c31,Graphic design,https://www.wikidata.org/entity/Q185925
/m/03c3jn1,Sope,https://www.wikidata.org/entity/Q22167265
/m/03c3m8k,Ford xy falcon gt,
/m/03c3nw,Piton,https://www.wikidata.org/entity/Q1404337
/m/03c3t7,Dutar,https://www.wikidata.org/entity/Q1143814
/m/03c405p,California wild rose,
/m/03c481g,De tomaso deauville,
/m/03c4g26,Slender willow,https://www.wikidata.org/entity/Q2060469
/m/03c4j,Gemstone,https://www.wikidata.org/entity/Q83437
/m/03c4qtp,Coral honeysuckle,https://www.wikidata.org/entity/Q161352
/m/03c4vh,Cordless telephone,https://www.wikidata.org/entity/Q1195934
/m/03c4ykj,Ornate box turtle,https://www.wikidata.org/entity/Q3817002
/m/03c51t7,Welsh sheepdog,https://www.wikidata.org/entity/Q39278
/m/03c52m,Aguas frescas,https://www.wikidata.org/entity/Q4694505
/m/03c57jp,Fourball,https://www.wikidata.org/entity/Q1772982
/m/03c59l,Christmas stocking,https://www.wikidata.org/entity/Q2735638
/m/03c5_gn,5-hour energy,https://www.wikidata.org/entity/Q4639659
/m/03c5g7m,Pink evening primrose,https://www.wikidata.org/entity/Q2919117
/m/03c5wm,Cargo ship,https://www.wikidata.org/entity/Q105999
/m/03c5zc5,Nymphalis xanthomelas,https://www.wikidata.org/entity/Q171811
/m/03c672z,Dum pukht,https://www.wikidata.org/entity/Q5313587
/m/03c6dyk,Diamond,https://www.wikidata.org/entity/Q5283
/m/03c6fxw,Pseudemys concinna concinna,https://www.wikidata.org/entity/Q3729395
/m/03c6gkh,Oenothera elata,
/m/03c79,Gate,https://www.wikidata.org/entity/Q53060
/m/03c798,International rules football,https://www.wikidata.org/entity/Q1666862
/m/03c79qr,Vincotto,https://www.wikidata.org/entity/Q1702733
/m/03c7gz,Door handle,https://www.wikidata.org/entity/Q23009
/m/03c7nnv,Baltic clam,
/m/03c7p2y,Aam papad,https://www.wikidata.org/entity/Q4661429
/m/03c7qqd,Sel roti,https://www.wikidata.org/entity/Q7447375
/m/03c7y7,Ford classic,
/m/03c866,Grandparent,https://www.wikidata.org/entity/Q167918
/m/03c895b,Scotch collie,
/m/03c8fmk,Jeotgal,https://www.wikidata.org/entity/Q1073174
/m/03c8hcz,Besan barfi,https://www.wikidata.org/entity/Q4896171
/m/03c8hf8,Mirchi bada,https://www.wikidata.org/entity/Q6873056
/m/03c8llj,Gulkand,https://www.wikidata.org/entity/Q5617695
/m/03c8phm,Corporate headquarters,https://www.wikidata.org/entity/Q7540587
/m/03c8xgv,Shankarpali,https://www.wikidata.org/entity/Q2773786
/m/03c8xt9,Lontong,https://www.wikidata.org/entity/Q1683716
/m/03c9gv3,Chocolate Daisy,https://www.wikidata.org/entity/Q503792
/m/03c_6l,Mint (Food),https://www.wikidata.org/entity/Q369531
/m/03c_kl,Snowshoe cat,https://www.wikidata.org/entity/Q42633
/m/03c_mg_,Bass violin,https://www.wikidata.org/entity/Q4867994
/m/03c_ndy,Aegean cat,https://www.wikidata.org/entity/Q7957
/m/03c_qk,Atlantic mackerel,https://www.wikidata.org/entity/Q30153
/m/03cb2tr,Hyderabadi haleem,https://www.wikidata.org/entity/Q15982556
/m/03cb47t,Toyota sports 800,
/m/03cbl9_,Thai curry,https://www.wikidata.org/entity/Q1144927
/m/03cc558,Juicebox,https://www.wikidata.org/entity/Q6305187
/m/03cc8dv,Ris de veau,
/m/03ccc_s,Tataki,https://www.wikidata.org/entity/Q2421293
/m/03ccnqh,Mett,https://www.wikidata.org/entity/Q16706914
/m/03ccp03,Carciofi alla giudia,https://www.wikidata.org/entity/Q5038172
/m/03ccsf,Renault alliance,
/m/03ccylj,False morel,https://www.wikidata.org/entity/Q4501815
/m/03cd1cx,Bánh đúc,https://www.wikidata.org/entity/Q5004817
/m/03cd3l,Saab 9-2x,
/m/03cdd2,Talbot tagora,
/m/03cdg67,Hymenocallis speciosa,https://www.wikidata.org/entity/Q5956477
/m/03cdp0j,Kyūjutsu,https://www.wikidata.org/entity/Q11687476
/m/03cdsl,Ford pampa,
/m/03cf6xn,Saffron rice,https://www.wikidata.org/entity/Q7398745
/m/03cf8bq,Collier,https://www.wikidata.org/entity/Q448157
/m/03cfcjn,Babi panggang,https://www.wikidata.org/entity/Q10750955
/m/03cfcnf,Cable management,https://www.wikidata.org/entity/Q3104537
/m/03cfl0q,Honda cr-z,
/m/03cg49,Christmas lights,https://www.wikidata.org/entity/Q1653073
/m/03cg_q,Calzone,https://www.wikidata.org/entity/Q1815560
/m/03cghd9,Dwarf day lily,https://www.wikidata.org/entity/Q5221108
/m/03chb_g,Daihatsu opti,
/m/03chcgl,Daihatsu leeza,
/m/03chpwm,Cezerye,https://www.wikidata.org/entity/Q2338350
/m/03chq8y,Ikayaki,https://www.wikidata.org/entity/Q4388197
/m/03chwjy,Slingback,https://www.wikidata.org/entity/Q3042897
/m/03cj9_9,Croxetti,https://www.wikidata.org/entity/Q1051861
/m/03cjnw5,Pastina,
/m/03cjpfk,Chili oil,https://www.wikidata.org/entity/Q1026822
/m/03cjrt,Highland,https://www.wikidata.org/entity/Q878223
/m/03ck38,Zwiebelkuchen,https://www.wikidata.org/entity/Q22980
/m/03ck3yt,Jensen s-v8,
/m/03ckbpg,Subaru exiga,
/m/03ckk9k,Ford fiesta rs turbo,
/m/03ckqfb,Maserati racing,
/m/03ckv4m,Gianchetti,https://www.wikidata.org/entity/Q1054430
/m/03ckzxm,Coconut bar,https://www.wikidata.org/entity/Q1073041
/m/03cl000,Sundae (Korean dish),https://www.wikidata.org/entity/Q859553
/m/03cl03,Spirea,https://www.wikidata.org/entity/Q6803441
/m/03cl2zk,Tuna fish sandwich,https://www.wikidata.org/entity/Q978397
/m/03cl34r,Covin,https://www.wikidata.org/entity/Q5179325
/m/03cl6hp,Bánh tẻ,https://www.wikidata.org/entity/Q1996530
/m/03clckp,Wood (Golf),https://www.wikidata.org/entity/Q287
/m/03cld36,Iron (Golf),https://www.wikidata.org/entity/Q677
/m/03clhq8,Hybrid,https://www.wikidata.org/entity/Q676784
/m/03cljxs,Helicon,https://www.wikidata.org/entity/Q253330
/m/03clnd_,Putter,https://www.wikidata.org/entity/Q3926031
/m/03clqbw,Satay bee hoon,https://www.wikidata.org/entity/Q7425966
/m/03clxp0,Toyota premio,
/m/03cm4_4,Pelota mixteca,https://www.wikidata.org/entity/Q7161705
/m/03cm5cw,China cabinet,
/m/03cm9g6,Jaguar mark 1,
/m/03cmfx4,Perico,https://www.wikidata.org/entity/Q7168413
/m/03cn12g,Dominostein,https://www.wikidata.org/entity/Q32977
/m/03cn20w,Hairy willowherb,https://www.wikidata.org/entity/Q161366
/m/03cnf6,Mazda bongo,
/m/03cnxry,Sweet and sour chicken,https://www.wikidata.org/entity/Q104383007
/m/03cny9,Badge,https://www.wikidata.org/entity/Q799000
/m/03cp1wp,Rain chain,https://www.wikidata.org/entity/Q2137358
/m/03cp_0d,Enterra vipre,
/m/03cpcy4,Acmon Blue,https://www.wikidata.org/entity/Q4674421
/m/03cpd8h,Ham and egg bun,https://www.wikidata.org/entity/Q5643900
/m/03cph5p,Wild sweet potato,https://www.wikidata.org/entity/Q12840688
/m/03cpkpj,Flourless chocolate cake,https://www.wikidata.org/entity/Q5462031
/m/03cpwwf,Frijoles charros,https://www.wikidata.org/entity/Q5504554
/m/03cpzmn,Rosca de reyes,
/m/03cq64y,Lancia ardea,
/m/03cq_p,Kerry blue terrier,https://www.wikidata.org/entity/Q38025
/m/03cqcy1,Crisp,https://www.wikidata.org/entity/Q1140173
/m/03cqg90,Daf 33,
/m/03cqjpv,Blue cardinal flower,https://www.wikidata.org/entity/Q2720384
/m/03cqpm,Pall-bearer,https://www.wikidata.org/entity/Q7127679
/m/03cqr20,Pastel de choclo,https://www.wikidata.org/entity/Q3277835
/m/03cr0nn,Oatmeal cookie,
/m/03cr0tg,Nude photography,https://www.wikidata.org/entity/Q421966
/m/03cr2cg,Sujebi,https://www.wikidata.org/entity/Q1145039
/m/03cr3jl,Hyundai i10,
/m/03cr4gb,Treadmill desk,https://www.wikidata.org/entity/Q7836573
/m/03cr7fw,Morkie,https://www.wikidata.org/entity/Q38547
/m/03crf92,Sundubu jjigae,https://www.wikidata.org/entity/Q909649
/m/03crglc,Sinseollo,https://www.wikidata.org/entity/Q727198
/m/03crh22,Moisture meter,https://www.wikidata.org/entity/Q12090397
/m/03crjwq,Napkin ring,https://www.wikidata.org/entity/Q1891952
/m/03crppn,Hyundai i20,
/m/03crxk8,Chrysler royal (1957),
/m/03cs23q,Foursome (golf),https://www.wikidata.org/entity/Q3356548
/m/03cs8dk,Freestyle scootering,https://www.wikidata.org/entity/Q3540813
/m/03cs99w,Pong lang,https://www.wikidata.org/entity/Q471918
/m/03cs9b,Pelmeni,https://www.wikidata.org/entity/Q2679937
/m/03csmsk,Dhansak,https://www.wikidata.org/entity/Q2723965
/m/03csmy0,Baghara baingan,https://www.wikidata.org/entity/Q3632870
/m/03csnlt,Mirchi ka salan,https://www.wikidata.org/entity/Q3858802
/m/03cspb9,Kkakdugi,https://www.wikidata.org/entity/Q430583
/m/03csw8,Lockheed a-12,https://www.wikidata.org/entity/Q959030
/m/03cszk6,Pineapple lumps,https://www.wikidata.org/entity/Q7195431
/m/03ct2_8,Frutti di bosco,
/m/03ct3,Goth subculture,https://www.wikidata.org/entity/Q212954
/m/03ct52,Devil's tongue,https://www.wikidata.org/entity/Q674443
/m/03ctkrp,Fu ling,https://www.wikidata.org/entity/Q163095
/m/03ctrlg,Vendor,https://www.wikidata.org/entity/Q1762621
/m/03ctwww,Motorcycle fairing,https://www.wikidata.org/entity/Q388379
/m/03ctz01,Bindeez,https://www.wikidata.org/entity/Q3320034
/m/03cv2kg,Featherboard,https://www.wikidata.org/entity/Q5439613
/m/03cv3p8,Food dehydrator,https://www.wikidata.org/entity/Q1807716
/m/03cv61z,Moth orchid,https://www.wikidata.org/entity/Q133897
