LabelName,DisplayName,wikidata
/m/043384,Hacksaw,https://www.wikidata.org/entity/Q1195804
/m/043520,Scrap,https://www.wikidata.org/entity/Q917714
/m/0435p8,Flaming doctor pepper,https://www.wikidata.org/entity/Q5457223
/m/0436xv,Cranachan,https://www.wikidata.org/entity/Q2628185
/m/04371y,Kangal dog,https://www.wikidata.org/entity/Q38508
/m/04373q,Sphecidae,
/m/04377b,Bresaola,https://www.wikidata.org/entity/Q910095
/m/0437y,Javelin throw,https://www.wikidata.org/entity/Q178108
/m/0438n2,Jheri curl,https://www.wikidata.org/entity/Q3080415
/m/04392_,Pontederia,https://www.wikidata.org/entity/Q2407184
/m/0439qp,Rusk,https://www.wikidata.org/entity/Q5477096
/m/043b0s,Persian lime,https://www.wikidata.org/entity/Q1520920
/m/043fg0,Ford tempo,
/m/043fnn,Eriobotrya,https://www.wikidata.org/entity/Q1550170
/m/043g5f,Fuel tank,https://www.wikidata.org/entity/Q1411232
/m/043jgq,Mille-feuille,https://www.wikidata.org/entity/Q12491
/m/043js4_,Kiribath,https://www.wikidata.org/entity/Q3358516
/m/043k535,Toyota starlet glanza,
/m/043k931,Suit actor,https://www.wikidata.org/entity/Q900793
/m/043kcbz,Jereed,https://www.wikidata.org/entity/Q362605
/m/043khyh,Phoebus Parnassian,https://www.wikidata.org/entity/Q370269
/m/043kkf8,Baseball uniform,https://www.wikidata.org/entity/Q3244029
/m/043kmjx,Ear pull,https://www.wikidata.org/entity/Q5325640
/m/043kqcj,Cytinus,
/m/043kslj,Nissan cedric y31,
/m/043lfs6,Ukrainian levkoy,https://www.wikidata.org/entity/Q2642315
/m/043lk88,European michaelmas daisy,https://www.wikidata.org/entity/Q819178
/m/043lkbp,Aster tongolensis,https://www.wikidata.org/entity/Q4810646
/m/043mfh5,Gachas,https://www.wikidata.org/entity/Q950976
/m/043mqr2,Ford 999,
/m/043mx9l,Peugeot type 3,
/m/043n0wp,Jingisukan,https://www.wikidata.org/entity/Q1151092
/m/043n3y_,Raspberry vinegar,https://www.wikidata.org/entity/Q16909917
/m/043ndq,Tomato paste,https://www.wikidata.org/entity/Q1499073
/m/043nklx,Oil pump,https://www.wikidata.org/entity/Q7081441
/m/043nmvd,Biscuit roll,https://www.wikidata.org/entity/Q4102828
/m/043nr9z,Mate cocido,https://www.wikidata.org/entity/Q3622432
/m/043nrcb,Wild peony,https://www.wikidata.org/entity/Q161482
/m/043nrpn,Earthstar,https://www.wikidata.org/entity/Q2370701
/m/043nyj,Common fig,https://www.wikidata.org/entity/Q36146
/m/043p1mn,Underground lake,https://www.wikidata.org/entity/Q1048337
/m/043p44,Tsuchinoko,https://www.wikidata.org/entity/Q1072924
/m/043p8g9,Dock jumping,https://www.wikidata.org/entity/Q5287204
/m/043q7_3,Ramazzotti,https://www.wikidata.org/entity/Q443810
/m/043qx8p,Ghugni,https://www.wikidata.org/entity/Q5557525
/m/043qy_b,Pionono,https://www.wikidata.org/entity/Q7196890
/m/043r0_s,Venturi atlantique,
/m/043r3zv,White stonecrop,https://www.wikidata.org/entity/Q253636
/m/043r4p5,Pacific Gopher Snake,https://www.wikidata.org/entity/Q7122781
/m/043rf9,New england aster,https://www.wikidata.org/entity/Q1894641
/m/043rrh1,Jaguar 420,
/m/043rs51,Garden loosestrife,https://www.wikidata.org/entity/Q147843
/m/043rvww,Geographical feature,https://www.wikidata.org/entity/Q618123
/m/043rxy0,Relocation,https://www.wikidata.org/entity/Q27869711
/m/043s21r,Mishloach manot,https://www.wikidata.org/entity/Q2236669
/m/043s44s,Sharptail Snake,https://www.wikidata.org/entity/Q2060563
/m/043s9fk,Geography cone,https://www.wikidata.org/entity/Q1780734
/m/043sfr1,Hairfinned silverfish,https://www.wikidata.org/entity/Q889541
/m/043tvhw,Perfumer,https://www.wikidata.org/entity/Q579021
/m/043tvj,Suzuki alto,
/m/043tx8h,Paddlewheel,https://www.wikidata.org/entity/Q1874394
/m/043ty0w,Tostones,https://www.wikidata.org/entity/Q2412544
/m/043tzlr,Caravan,https://www.wikidata.org/entity/Q591057
/m/043vnw,Slender blind snake,
/m/043whf,Gmc typhoon,
/m/043wj3,Gmc syclone,
/m/043y0g,Deep-fried mars bar,https://www.wikidata.org/entity/Q181761
/m/043zsw,Curious,https://www.wikidata.org/entity/Q366791
/m/0440zs,Cocktail shaker,https://www.wikidata.org/entity/Q1105339
/m/0441k,Jackal,https://www.wikidata.org/entity/Q125525
/m/04442z,Isuzu axiom,
/m/0445xnb,Mini clubman,
/m/0445yr,Sun drop,https://www.wikidata.org/entity/Q7638279
/m/0446b_4,Kidney beans,
/m/0446b_g,Navy beans,https://www.wikidata.org/entity/Q17141829
/m/0446bxx,Alfalfa sprouts,https://www.wikidata.org/entity/Q156106
/m/0446by4,Bean sprouts,
/m/0446byb,Beet greens,https://www.wikidata.org/entity/Q165437
/m/0446c0l,Iceburg lettuce,https://www.wikidata.org/entity/Q83193
/m/0446c0s,Red leaf lettuce,https://www.wikidata.org/entity/Q7305343
/m/0447sh,Bialy,https://www.wikidata.org/entity/Q4388689
/m/044987,Maha shivaratri,https://www.wikidata.org/entity/Q848070
/m/0449p,Jaguar (Animal),https://www.wikidata.org/entity/Q35694
/m/0449s4,Krishna janmashtami,https://www.wikidata.org/entity/Q430574
/m/044_87,Output device,https://www.wikidata.org/entity/Q778637
/m/044_b2,Taramasalata,https://www.wikidata.org/entity/Q1246721
/m/044b1l,Elephant garlic,https://www.wikidata.org/entity/Q4392799
/m/044b96,Nissan sentra,
/m/044bs7,Lava dome,https://www.wikidata.org/entity/Q534282
/m/044d99,Italian beef,https://www.wikidata.org/entity/Q3472079
/m/044dll,Knish,https://www.wikidata.org/entity/Q2446322
/m/044dt_,Challah,https://www.wikidata.org/entity/Q790433
/m/044dzb,Tetragonia,https://www.wikidata.org/entity/Q133932
/m/044fq,Joystick,https://www.wikidata.org/entity/Q178805
/m/044g2w,Cycle ball,https://www.wikidata.org/entity/Q8099087
/m/044gvx,Beer bottle,https://www.wikidata.org/entity/Q23668
/m/044hqj,Hot plate,https://www.wikidata.org/entity/Q509869
/m/044j00,Air freshener,https://www.wikidata.org/entity/Q2419566
/m/044jlv,Opel rekord,
/m/044jp1,Mustard (Plant),https://www.wikidata.org/entity/Q15835924
/m/044k5d,Unicum,https://www.wikidata.org/entity/Q765604
/m/044l90,Marching percussion,https://www.wikidata.org/entity/Q3980611
/m/044lwh,Irish water spaniel,https://www.wikidata.org/entity/Q38162
/m/044p4l,Baptistery,https://www.wikidata.org/entity/Q210077
/m/044r5d,Golf ball,https://www.wikidata.org/entity/Q919777
/m/044rym,Waxworm,https://www.wikidata.org/entity/Q7975733
/m/044s57,Xanthorrhoeaceae,
/m/044wnf,Ham hock,https://www.wikidata.org/entity/Q153976
/m/044y5x,Chevrolet beretta,
/m/044ztw,Thavil,https://www.wikidata.org/entity/Q1355394
/m/045018,Devilled kidneys,https://www.wikidata.org/entity/Q5267373
/m/0450_0,Ilex verticillataAmerican Winterberry,https://www.wikidata.org/entity/Q3487324
/m/0452kk,Chewing tobacco,https://www.wikidata.org/entity/Q1345873
/m/0452t7,Citroën c6,
/m/04535f,Hamburger helper,https://www.wikidata.org/entity/Q5644337
/m/04574_,Fritter,https://www.wikidata.org/entity/Q690292
/m/0457gc6,Material property,
/m/0457kk,Holden nova,
/m/0458f9,Pickled pigs feet,https://www.wikidata.org/entity/Q5814921
/m/0458g0,Rolls-royce silver cloud,
/m/0459cm,Chevrolet trailblazer,
/m/0459p2,Chevrolet tracker,
/m/0459pf,Geo prizm,
/m/0459ps,Geo storm,
/m/0459r6,Chevrolet chevy ii / nova,
/m/0459vc,Cretoxyrhina,https://www.wikidata.org/entity/Q620515
/m/045_n7,Bell x-22,https://www.wikidata.org/entity/Q815746
/m/045_wd,Ford territory,
/m/045ckd,Garba,https://www.wikidata.org/entity/Q1493923
/m/045ct5,Milanesa,https://www.wikidata.org/entity/Q30326666
/m/045d4r,Nilgiri tea,https://www.wikidata.org/entity/Q731801
/m/045dkn,Bread machine,https://www.wikidata.org/entity/Q990772
/m/045dxv,Onion ring,https://www.wikidata.org/entity/Q244611
/m/045fbf,Schmaltz,https://www.wikidata.org/entity/Q2920655
/m/045g3j,Tzimmes,https://www.wikidata.org/entity/Q203886
/m/045g9j,Sileighty,
/m/045j61,Parlour maple,https://www.wikidata.org/entity/Q4670708
/m/045jsc,Minibus,https://www.wikidata.org/entity/Q946479
/m/045kc6,Toaster oven,
/m/045l6d,Oldsmobile hurst/olds,
/m/045lcs,Chien français blanc et noir,
/m/045m16,Mill,https://www.wikidata.org/entity/Q4761205
/m/045nmg,Nissan prairie,
/m/045p8f9,Suzuki reno,
/m/045pmb,Yenko camaro,
/m/045q_4,Ferrari f355,
/m/045qt3,Dahi vada,https://www.wikidata.org/entity/Q3348124
/m/045rjd,Frill-necked lizard,https://www.wikidata.org/entity/Q501566
/m/045rjzg,Maserati 228,
/m/045s2g,High five,https://www.wikidata.org/entity/Q24488
/m/045sm4,Deep-submergence vehicle,https://www.wikidata.org/entity/Q2432003
/m/045sr1,Mazda navajo,
/m/045t93,Blue-tongued skink,
/m/045tty,Japanese chin,https://www.wikidata.org/entity/Q38146
/m/045v5x,Calochortus,https://www.wikidata.org/entity/Q1288804
/m/045wmml,Maserati spyder,
/m/045yy4,Vauxhall carlton,
/m/0461ch,Orangery,https://www.wikidata.org/entity/Q952885
/m/0462dy3,Sikorsky s-52,https://www.wikidata.org/entity/Q1439747
/m/0462k2c,Packard panther,
/m/0462w2b,Maniçoba,https://www.wikidata.org/entity/Q6750304
/m/0462w3c,Guk,https://www.wikidata.org/entity/Q909643
/m/0462z4,Holden kingswood,
/m/0462zh,Street football,https://www.wikidata.org/entity/Q1092816
/m/04630sc,Kite skating,https://www.wikidata.org/entity/Q6418146
/m/04638wp,Jatjuk,https://www.wikidata.org/entity/Q4215727
/m/0463_qk,Beyaz peynir,https://www.wikidata.org/entity/Q1897605
/m/0463cq4,Crying,
/m/0463lgf,Peugeot quadrilette,
/m/0463nlw,West Indian raspberry,
/m/0463p_g,Lekach,https://www.wikidata.org/entity/Q2910489
/m/0463sg,Fashion accessory,https://www.wikidata.org/entity/Q1065579
/m/0463tkw,Prairie senna,https://www.wikidata.org/entity/Q5069341
/m/0463z5r,Hiyashi chūka,https://www.wikidata.org/entity/Q716820
/m/0463zks,Gavvalu,https://www.wikidata.org/entity/Q5528400
/m/04648r9,Copper tape,https://www.wikidata.org/entity/Q5168804
/m/0464bv,Volcanic arc,https://www.wikidata.org/entity/Q13426043
/m/0464dzv,Browallia speciosa,https://www.wikidata.org/entity/Q149763
/m/0464j78,Ferrari california,
/m/0464r0r,Hwachae,https://www.wikidata.org/entity/Q715074
/m/0464z4,Pack animal,https://www.wikidata.org/entity/Q622377
/m/04651v3,Baesuk,https://www.wikidata.org/entity/Q703490
/m/04652g,Oldsmobile cutlass ciera,
/m/04652t,Oldsmobile cutlass calais,
/m/04653xg,Tvr typhon,
/m/0465f95,Fleischschnacka,https://www.wikidata.org/entity/Q3073525
/m/0465fs_,Chenpi,https://www.wikidata.org/entity/Q73988
/m/0465khx,Peychaud's bitters,https://www.wikidata.org/entity/Q2081822
/m/0465mr4,Frozen dessert,https://www.wikidata.org/entity/Q866153
/m/04663p5,Peugeot type 105,
/m/0466k7_,Fender g-dec,https://www.wikidata.org/entity/Q5443238
/m/0466kx,Off-road racing,https://www.wikidata.org/entity/Q3418220
/m/0466lfh,Corgi-chihuahua,
/m/0466px8,Hunting knife,https://www.wikidata.org/entity/Q338399
/m/0466qg8,Toyota corolla e90,
/m/0466qgn,Toyota corolla e100,
/m/0466qh0,Toyota corolla e140,
/m/0466qhd,Toyota corolla e120,
/m/0466qhs,Toyota corolla e110,
/m/0466rf8,Gosht,https://www.wikidata.org/entity/Q76928331
/m/0466s58,Wireless router,https://www.wikidata.org/entity/Q3407440
/m/0466sfx,Ford focus rs,
/m/0467y7,Passenger car,https://www.wikidata.org/entity/Q753779
/m/0468bb1,Dogfish head 90 minute ipa,
/m/046_0n,Ford model n,
/m/046_ng,Ford model tt,
/m/046_rf,Estfield,
/m/046b30,Salisbury steak,https://www.wikidata.org/entity/Q200527
/m/046cyh,Mazda roadpacer ap,
/m/046d6kv,Bunnahabhain 12 year old,
/m/046d80l,Mini,https://www.wikidata.org/entity/Q36024
/m/046d8_l,Radio-controlled toy,
/m/046dlr,Alarm clock,https://www.wikidata.org/entity/Q212758
/m/046dt1,Sill,https://www.wikidata.org/entity/Q405634
/m/046dzc,Dulcian,https://www.wikidata.org/entity/Q911038
/m/046fv7,Jeep grand cherokee,
/m/046g7s,Arba'een,https://www.wikidata.org/entity/Q310740
/m/046glt,Electrical wiring,https://www.wikidata.org/entity/Q192043
/m/046gsrg,Booker's,https://www.wikidata.org/entity/Q4943172
/m/046hkv,Convoy rescue ship,https://www.wikidata.org/entity/Q5166675
/m/046hzh,Chivas regal,https://www.wikidata.org/entity/Q1069502
/m/046j38,Streetball,https://www.wikidata.org/entity/Q691875
/m/046j6d,Intrusion,https://www.wikidata.org/entity/Q354025
/m/046jml,Cortado,https://www.wikidata.org/entity/Q59072
/m/046l_2,River gunboat,https://www.wikidata.org/entity/Q98151017
/m/046njy,Subaru leone,
/m/046pg5,Antlions,https://www.wikidata.org/entity/Q231439
/m/046qw0,Ford pilot,
/m/046qxzf,Speyburn 10 year old,
/m/046r8t,Ford squire,
/m/046rsf,Poffertjes,https://www.wikidata.org/entity/Q283740
/m/046ry,Java coffee,https://www.wikidata.org/entity/Q5140960
/m/046tgk,Shower curtain,
/m/046yyx,Peugeot 607,
/m/046zc_,Ford 7y,
/m/046zxb,Ford model f,
/m/0470gy,Greengage,https://www.wikidata.org/entity/Q1283218
/m/04747g,Miller lite,https://www.wikidata.org/entity/Q6859181
/m/0475mb,Agricultural machinery,https://www.wikidata.org/entity/Q16000047
/m/0476dz,Solomon's seal,https://www.wikidata.org/entity/Q10889614
/m/047735,Weather ship,https://www.wikidata.org/entity/Q1969469
/m/0477n,Jell-o,https://www.wikidata.org/entity/Q1686705
/m/0477z0,Cadillac calais,
/m/0478zf2,Packard mayfair,
/m/047951,National university,https://www.wikidata.org/entity/Q265662
/m/047953l,Schweizer sgs 2-32,https://www.wikidata.org/entity/Q582961
/m/0479b6j,New zealand spinach,https://www.wikidata.org/entity/Q278283
/m/0479sy,Buffaloberries,
/m/047_15,Triumph gt6,
/m/047_c_,Rocking chair,https://www.wikidata.org/entity/Q14963
/m/047b1hs,Kauffman vodka,https://www.wikidata.org/entity/Q6378675
/m/047b87_,Small greek domestic dog,https://www.wikidata.org/entity/Q39182
/m/047b9vj,Gps navigation device,https://www.wikidata.org/entity/Q1486497
/m/047bl,Koto,https://www.wikidata.org/entity/Q355828
/m/047bp8z,Techart 997 carrera,https://www.wikidata.org/entity/Q7692112
/m/047bq7,Grey alder,https://www.wikidata.org/entity/Q157641
/m/047bst,American walnut,https://www.wikidata.org/entity/Q852572
/m/047c067,Techart 997 turbo,
/m/047c0hj,Galbijjim,https://www.wikidata.org/entity/Q5371702
/m/047c4vd,Agujjim,https://www.wikidata.org/entity/Q626125
/m/047cmpg,Oldsmobile jetstar 1,
/m/047ctp,Alligator snapping turtle,https://www.wikidata.org/entity/Q457872
/m/047d0sh,Instant-boiled mutton,https://www.wikidata.org/entity/Q6038708
/m/047dblp,Cincalok,https://www.wikidata.org/entity/Q5120184
/m/047dzxq,Common Kingsnake,https://www.wikidata.org/entity/Q747093
/m/047f1r3,Crosswort,https://www.wikidata.org/entity/Q6710201
/m/047f4s1,Dal baati,https://www.wikidata.org/entity/Q2723206
/m/047f7lt,Coconut candy,https://www.wikidata.org/entity/Q426601
/m/047f97d,Citroën c-sportlounge,
/m/047f_k9,Mercedes-benz 500k,
/m/047fg94,Feral goat,https://www.wikidata.org/entity/Q5443748
/m/047fr,Knitting,https://www.wikidata.org/entity/Q6033694
/m/047fw5r,Singapore-style noodles,https://www.wikidata.org/entity/Q3270149
/m/047fyt8,Bianzhong of Marquis Yi of Zeng,https://www.wikidata.org/entity/Q4902549
/m/047g7xd,Power trowel,https://www.wikidata.org/entity/Q7236656
/m/047g84,Guard dog,https://www.wikidata.org/entity/Q38826
/m/047gchx,Crabapple,
/m/047gn89,Throwing knife,https://www.wikidata.org/entity/Q12256299
/m/047gncp,Toyota corolla E30,
/m/047gnd1,Toyota corolla e70,
/m/047gndf,Toyota corolla e10,
/m/047gnf5,Toyota corolla e80,
/m/047gnst,Roewe 750,
/m/047gp_j,Toyota crown comfort,
/m/047gq2x,Brilliance bs6,
/m/047ht1,Pickaxe,https://www.wikidata.org/entity/Q232254
/m/047j0r,Filing cabinet,https://www.wikidata.org/entity/Q1629107
/m/047j51,Verbena,https://www.wikidata.org/entity/Q165290
/m/047jt7,Triumph 2000,
/m/047kbm,Salt-cured meat,https://www.wikidata.org/entity/Q282910
/m/047kmy,Dental technician,https://www.wikidata.org/entity/Q144075
/m/047lf6,Oleaster,https://www.wikidata.org/entity/Q159188
/m/047lggt,Boeing 737 next generation,https://www.wikidata.org/entity/Q1084919
/m/047ln1,Buick reatta,
/m/047lngt,Scacciata,https://www.wikidata.org/entity/Q690165
/m/047lq67,Lagonda rapier,
/m/047m15j,Daihatsu naked,
/m/047mchz,Tatra 75,
/m/047md3,Oldsmobile omega,
/m/047mdg,Pontiac phoenix,
/m/047mgty,Ford fg falcon,
/m/047mhnd,Humber pullman,
/m/047mn93,Tatra 57,
/m/047mntv,Pagliata,https://www.wikidata.org/entity/Q7124372
/m/047mr6,Prosecco,https://www.wikidata.org/entity/Q1069954
/m/047n2t,Buick estate,
/m/047n4k,Oldsmobile custom cruiser,
/m/047n4x,Buick roadmaster,
/m/047n541,Cani cross,https://www.wikidata.org/entity/Q958677
/m/047n6p,Cadillac brougham,
/m/047nbwv,Toyota carina ed,
/m/047nk43,Lada priora,
/m/047np3m,Puya alpestris,
/m/047nr3w,Sliding door (Automobile),https://www.wikidata.org/entity/Q2234382
/m/047ntt_,Bánh lá,https://www.wikidata.org/entity/Q5004805
/m/047ny8f,Volkswagen golf cabriolet,
/m/047p240,Wirehaired vizsla,https://www.wikidata.org/entity/Q39608
/m/047p2z4,Bandini 750 sport siluro,
/m/047p39q,Freekeh,https://www.wikidata.org/entity/Q771079
/m/047p51s,Hillman 14,
/m/047p8qy,Steak frites,https://www.wikidata.org/entity/Q3497742
/m/047ptj,Mitsubishi lancer,
/m/047px2,Mitsubishi colt,
/m/047q1lg,Tvr tasmin,
/m/047q30j,Eco hotel,https://www.wikidata.org/entity/Q5333147
/m/047qbxr,Khichra,https://www.wikidata.org/entity/Q6401568
/m/047qgj7,Field thistle,https://www.wikidata.org/entity/Q5122056
/m/047qk83,Volkswagen golf variant,
/m/047qlks,Rice cereal,https://www.wikidata.org/entity/Q7323070
/m/047qy3x,Yellow lady's slipper,
/m/047r3mv,Casaurina glauca,https://www.wikidata.org/entity/Q20727144
/m/047r8ng,Honda freed,
/m/047r8z3,Austin 12/4,
/m/047rdc3,Boat trailer,https://www.wikidata.org/entity/Q893191
/m/047rk4d,Hygenhund,https://www.wikidata.org/entity/Q38016
/m/047rrj7,Tvr 390se,
/m/047rtk,Scroll,https://www.wikidata.org/entity/Q720106
/m/047rwq3,Centrepiece,https://www.wikidata.org/entity/Q2387515
/m/047rybc,Tatra 54,
/m/047s3qk,Tvr 420 seac,
/m/047s5lq,Alvis tf 21,
/m/047s86y,Taralli,https://www.wikidata.org/entity/Q1150150
/m/047ss52,Old tom gin,https://www.wikidata.org/entity/Q7085234
/m/047ssgc,Kuwaiti passport,https://www.wikidata.org/entity/Q317611
/m/047syx_,Xôi,https://www.wikidata.org/entity/Q3543273
/m/047t1t5,Boule lyonnaise,https://www.wikidata.org/entity/Q1367802
/m/047t2p7,Vodka cruiser,https://www.wikidata.org/entity/Q7939317
/m/047t75n,Austin 12/6,
/m/047t99,Sauerbraten,https://www.wikidata.org/entity/Q153352
/m/047tfbr,Napoleon iii style,https://www.wikidata.org/entity/Q174419
/m/047tt_4,Mal-shi,
/m/047ty6m,Toyota corona exiv,
/m/047tz_,Land cress,https://www.wikidata.org/entity/Q164056
/m/047v00,Blitum bonus-henricus,
/m/047v0f,Stachys affinis,https://www.wikidata.org/entity/Q1758702
/m/047v0x2,Ford gt70,
/m/047v4b,Artichoke,https://www.wikidata.org/entity/Q23041430
/m/047vl80,Whipped cream,https://www.wikidata.org/entity/Q625957
/m/047vlmn,Outerwear,
/m/047vlsj,Peugeot 401,
/m/047vlsx,Peugeot 4002,
/m/047vmbx,Mittens,
/m/047vmg8,Rim,https://www.wikidata.org/entity/Q1588952
/m/047vnzn,Pastizz,https://www.wikidata.org/entity/Q3368487
/m/047vph4,Divemaster,https://www.wikidata.org/entity/Q1133954
/m/047x57,Construction worker,https://www.wikidata.org/entity/Q811122
/m/047y65,Lotus exige,
/m/0486tv,Freestyle wrestling,https://www.wikidata.org/entity/Q327223
/m/0488wh,Literary fiction,https://www.wikidata.org/entity/Q6647667
/m/048b5w,Spumoni,https://www.wikidata.org/entity/Q1052815
/m/048bjj,Spiedie,https://www.wikidata.org/entity/Q7577098
/m/048blr,Mazda xedos 6,
/m/048dyx,Motorcycle boot,https://www.wikidata.org/entity/Q6918258
/m/048dz,Karate,https://www.wikidata.org/entity/Q11419
/m/048fg,Kickboxing,https://www.wikidata.org/entity/Q178678
/m/048gs7,Vegetable juice,https://www.wikidata.org/entity/Q1501257
/m/048h8p,Cornhole,https://www.wikidata.org/entity/Q1134144
/m/048knlz,Love,https://www.wikidata.org/entity/Q316
/m/048lks,Candy apple,https://www.wikidata.org/entity/Q1358074
/m/048lz1,Cufflink,https://www.wikidata.org/entity/Q617567
/m/048mgd,Honda ridgeline,
/m/048nfp,Polar ice cap,https://www.wikidata.org/entity/Q1286914
/m/048pn4,Turtle ship,https://www.wikidata.org/entity/Q695959
/m/048v8j,Plate lunch,https://www.wikidata.org/entity/Q3496403
/m/048vr,Korean food,https://www.wikidata.org/entity/Q647500
/m/048wpb,Galbi,https://www.wikidata.org/entity/Q682384
/m/048wsd,Gimbap,https://www.wikidata.org/entity/Q495360
/m/048yh,Krav maga,https://www.wikidata.org/entity/Q184733
/m/048ypz,Tree frog (Frog Family),https://www.wikidata.org/entity/Q1144302
/m/048ytx,Russian pyramid,https://www.wikidata.org/entity/Q506941
/m/0490jd,Art exhibition,https://www.wikidata.org/entity/Q667276
/m/0490lp,Czernina,https://www.wikidata.org/entity/Q899976
/m/04929g,Wrangler,https://www.wikidata.org/entity/Q413480
/m/0492f,Kora,https://www.wikidata.org/entity/Q293799
/m/0492nq,Cat food,https://www.wikidata.org/entity/Q1736906
/m/04943c,Pradal serey,https://www.wikidata.org/entity/Q967197
/m/04945,Korfball,https://www.wikidata.org/entity/Q192937
/m/04969,Kick,https://www.wikidata.org/entity/Q206864
/m/0496y8,Heteromeles,https://www.wikidata.org/entity/Q21546397
/m/0497z6,Stoolball,https://www.wikidata.org/entity/Q734568
/m/04983s,Toilet roll holder,https://www.wikidata.org/entity/Q2916012
/m/049_3v,Yard,https://www.wikidata.org/entity/Q482798
/m/049_fc,Love in the mist,https://www.wikidata.org/entity/Q158338
/m/049_wy,Peaked cap,https://www.wikidata.org/entity/Q2236437
/m/049bbv,Datsun sports,
/m/049btd,Technician,https://www.wikidata.org/entity/Q5352191
/m/049d8b,Computer case,https://www.wikidata.org/entity/Q3975
/m/049dgp,Pipe cleaner,https://www.wikidata.org/entity/Q3355092
/m/049dpf,Ojos azules,https://www.wikidata.org/entity/Q42640
/m/049f4m,Lefse,https://www.wikidata.org/entity/Q888720
/m/049h0m,Fishing net,https://www.wikidata.org/entity/Q271598
/m/049hrv,Clyde puffer,https://www.wikidata.org/entity/Q1103697
